97 4981 21930
0 0     -1.953203e+02 2.932961e+01
43 3941     7.495984e+01 -9.895630e+01
43 789     2.490577e+02 -1.346121e+02
43 1366     1.951567e+02 -1.193300e+02
43 3942     -1.645609e+02 -1.118323e+02
43 3943     3.502434e+02 -3.070469e+02
43 3944     -2.002831e+02 -8.893799e+01
43 2188     2.147776e+02 -8.695685e+01
43 3945     3.125226e+02 -8.208008e+01
43 651     1.710516e+01 -8.062042e+01
43 1137     -5.675360e+01 -1.910352e+02
43 1318     1.088036e+02 -7.073267e+01
43 3946     4.299684e+02 -6.440616e+02
43 2696     2.175431e+02 -6.021501e+02
43 3947     5.025392e+02 -5.995288e+02
43 2210     1.183026e+01 -5.540801e+02
43 3948     4.138812e+02 -6.479441e+02
43 2208     1.446466e+01 -5.007711e+02
43 418     -1.473026e+02 -4.992317e+02
43 3949     9.268994e+01 6.559157e+02
43 1299     2.471265e+01 2.786505e+02
43 1323     7.339014e+01 2.439967e+02
43 3950     4.574027e+02 -4.626865e+02
43 1120     -2.260773e+01 -2.556154e+02
43 3951     2.364134e+02 4.861896e+01
43 1138     2.619152e+02 -9.882935e+01
43 278     -1.639496e+02 -3.656555e+02
43 1105     4.857507e+02 -3.457010e+02
43 3342     3.642047e+02 -3.415759e+02
43 3952     4.584292e+02 -3.274531e+02
43 2152     -3.147378e+02 -3.138779e+02
43 3953     4.295704e+02 -3.099827e+02
43 2175     2.589884e+02 -3.094591e+02
43 2332     4.142902e+02 -3.071663e+02
43 336     -1.214996e+01 -4.325463e+02
43 629     4.437720e+01 -2.066988e+02
43 3954     5.183951e+02 -3.883007e+02
43 581     -8.781128e+01 2.830880e+02
43 3955     4.489551e+02 -5.362400e+02
43 3409     3.331198e+02 -5.087454e+02
43 1195     3.998038e+02 -4.378733e+02
43 368     6.597540e+01 5.967665e+02
43 3956     2.444849e+01 5.962058e+02
43 1325     5.443781e+01 2.611627e+02
43 2560     6.454895e+00 5.935408e+02
43 3957     4.992542e+02 -2.900682e+02
43 3958     6.386078e+01 5.520514e+02
43 727     -5.036133e+00 -9.848883e+01
43 962     6.589587e+01 -8.456305e+01
43 775     -1.763306e-01 -2.384810e+02
43 1485     2.066628e+02 -1.108670e+02
43 773     1.634258e+02 -2.393525e+02
43 1490     -1.028698e+02 -5.492346e+01
43 685     1.386119e+02 -7.755481e+01
43 1262     -4.748840e+00 -7.959143e+01
43 3018     1.911641e+02 -7.431006e+01
43 3959     3.691931e+02 -5.494171e+01
43 3960     9.676233e+01 -6.836798e+01
43 3961     -2.509344e+01 -6.717053e+01
43 1489     3.617249e+01 -6.547137e+01
43 2363     1.399387e+02 -6.091711e+01
43 1372     -2.586774e+01 -1.809062e+02
43 1350     3.298591e+02 -2.818868e+02
43 710     1.651945e+02 -2.828945e+02
43 2194     1.854817e+02 -2.788412e+02
43 3962     -6.537164e+01 -5.813922e+02
43 3963     -9.712817e+01 -2.749332e+02
43 2931     -6.828693e+01 -1.540003e+02
43 1292     -1.709528e+01 -1.438209e+02
43 653     1.382888e+02 -1.318853e+02
43 1349     1.295874e+01 2.197435e+02
43 1387     -4.214526e+01 8.536774e+01
43 3964     -1.412410e+02 1.309399e+02
43 1403     1.394516e+02 1.737009e+02
43 1456     1.092843e+02 1.783937e+02
43 1346     8.216443e+01 1.826530e+02
43 3965     1.300222e+02 1.933340e+02
43 1445     7.357330e+01 1.923491e+02
43 1442     -7.844781e+01 1.951705e+02
43 1258     8.825580e+01 2.031877e+02
43 3966     2.034529e+02 2.076400e+02
43 1449     4.294849e+01 2.128091e+02
43 1377     6.119415e+01 8.401074e+01
43 1451     6.275073e+01 2.250432e+02
43 3688     1.248732e+02 2.839979e+02
43 2939     -7.351239e+01 3.450024e+02
43 3967     1.198889e+01 3.619773e+02
43 3968     2.742944e+01 4.992031e+02
43 3969     4.578607e+01 5.260601e+02
43 3970     4.224054e+01 5.481859e+02
43 3971     6.881146e+01 5.668509e+02
43 3972     6.229303e+01 6.293000e+02
43 359     -6.109949e+01 -1.315924e+01
43 3973     -1.162218e+02 -5.275580e+01
43 1314     2.294296e+02 -4.614423e+01
43 676     -6.274774e+01 -3.510669e+01
43 394     2.282769e+02 -3.341040e+01
43 360     1.002475e+02 -3.026868e+01
43 3974     5.176428e+01 -3.104755e+01
43 1405     1.382434e+01 -2.070453e+01
43 1312     -3.798889e+00 -2.073895e+01
43 292     -4.925043e+01 -1.179614e+01
43 1256     -1.941582e+02 -5.417029e+01
43 3975     3.729503e+02 -9.657532e+00
43 2923     1.809751e+02 5.348328e+00
43 3976     -8.273682e+01 1.169336e+01
43 1419     -7.391760e+01 2.528064e+01
43 551     -1.411261e+02 -2.179257e+02
43 3977     -2.385482e+02 5.112433e+01
43 3978     2.133806e+02 7.449078e+01
43 2177     -1.580328e+02 7.631757e+01
43 1308     2.033594e+02 8.149670e+01
43 1133     3.241475e+02 -5.339833e+02
43 3347     3.330887e+02 -5.259315e+02
43 3979     -2.532846e+02 -5.157440e+02
43 2209     1.529988e+02 -5.090778e+02
43 3980     -2.523808e+02 -4.987344e+02
43 627     1.380493e+00 -2.269564e+02
43 2373     2.839771e+01 -4.740283e+02
43 3981     2.682847e+02 -5.943480e+02
43 3982     9.078552e+00 2.069208e+02
43 3983     2.142920e+02 1.615566e+02
43 313     2.592175e+01 1.280771e+02
43 3984     4.734662e+02 -6.560359e+02
43 3985     8.385022e+01 -6.061475e+01
43 1175     5.541179e+02 -5.854772e+02
43 3986     3.724072e+01 -5.717803e+02
43 2429     5.369673e+02 -3.760562e+02
43 100     2.161545e+02 -3.572461e+02
43 3987     4.443413e+02 -3.256055e+02
43 3988     -1.743474e+02 -3.273174e+02
43 3989     3.212371e+02 -3.156370e+02
43 3990     1.976495e+02 -4.051962e+02
43 2205     2.048707e+02 -4.332638e+02
43 3991     3.207032e+02 -4.294015e+02
43 3992     1.267920e+02 -4.215289e+02
43 3993     4.404010e+01 -4.006693e+02
43 589     5.561237e+01 -3.935096e+02
44 3297     -1.718245e+02 1.676088e+02
44 136     -2.290386e+02 -4.554103e+02
44 137     6.407739e+01 6.023511e+01
44 134     3.763080e+01 2.983799e+02
44 144     -3.243689e+02 -4.198905e+02
44 2115     -2.001082e+02 3.924561e+01
44 142     2.227610e+02 -3.993640e+02
44 147     -1.164799e+02 -2.406648e+02
44 3994     -7.273828e+01 -4.675090e+02
44 2116     2.023892e+02 1.006993e+02
44 3885     -7.858276e+00 4.419678e+02
44 2958     -1.068571e+02 5.665193e+02
44 434     -6.640875e+01 2.329525e+02
44 809     1.476440e+00 1.678167e+02
44 3995     -2.286100e+02 1.513831e+02
44 3834     -2.956100e+02 2.767993e+01
44 436     -7.012842e+01 -8.357111e+01
44 156     2.003317e+02 -1.483251e+02
44 67     -6.781549e+01 -1.545884e+02
44 3996     1.630472e+02 -2.583842e+02
44 149     -6.965033e+01 -3.130767e+02
44 2300     1.301489e+02 -3.306354e+02
44 547     1.252648e+02 -4.232086e+02
44 2016     -6.244922e+01 1.154362e+02
44 2384     2.111037e+02 -4.894448e+02
44 2798     -2.597894e+02 -4.324490e+02
44 2486     -1.434739e+02 -3.827996e+02
44 3383     -2.524501e+02 -2.137067e+02
44 157     -2.927776e+02 -1.736237e+02
44 171     1.013209e+02 5.642029e+00
44 3997     -1.248636e+02 6.579492e+01
44 2104     -1.901038e+01 7.475848e+01
44 2125     -1.233406e+02 1.451077e+02
44 432     1.327141e+02 1.930895e+02
44 152     -6.084723e+01 3.007169e+02
44 3887     4.526001e+01 3.600205e+02
44 176     3.064806e+02 -1.769420e+02
44 474     2.493807e+02 -1.648047e+01
44 173     2.733398e+00 -3.798861e+02
44 3998     -1.459717e+00 3.780707e+02
44 3389     3.259271e+01 4.863625e+02
44 177     -1.303519e+02 -1.259065e+02
44 981     -7.338318e+00 -2.089331e+02
44 469     -6.102783e+00 -1.220613e+02
44 2131     3.290303e+02 -4.504363e+02
44 164     -2.191415e+02 2.415135e+02
44 2877     6.154553e+01 -3.834406e+01
44 2512     1.703603e+02 -1.810425e+01
44 3999     -2.381668e+02 -1.671582e+01
44 4000     -2.744031e+01 3.054492e+01
44 3308     -2.978204e+02 8.783002e+01
44 181     9.805933e+01 2.666779e+02
44 206     1.262738e+01 2.945321e+02
44 188     1.514561e+02 3.452586e+02
44 179     9.759161e+01 3.776503e+02
44 2854     -2.323418e+02 -1.072161e+02
44 217     2.895070e+02 -4.583473e+02
44 2506     -2.207930e+02 -3.931504e+02
44 185     7.709430e+01 -3.796373e+02
44 4001     1.412623e+02 -2.780483e+02
44 219     1.411124e+02 -2.266757e+02
44 3311     1.702302e+02 -2.000778e+02
44 248     1.311274e+02 -5.290631e+01
44 203     2.858826e+00 2.597021e+02
44 2141     1.431718e+02 -8.944092e-01
44 3330     1.698403e+02 1.559619e+01
44 2143     1.240668e+02 4.061621e+01
44 550     -1.051695e+02 5.666907e+01
44 1977     9.966302e+01 6.768579e+01
44 239     2.167419e+01 8.215131e+01
44 1245     2.335645e+02 8.630493e+01
44 2149     1.703152e+02 1.495843e+02
44 385     2.891234e+02 -1.737272e+02
44 268     1.450351e+02 2.132557e+02
44 4002     -1.681862e+02 2.093007e+02
44 265     1.642462e+02 2.309905e+02
44 2139     -3.466295e+02 -4.434657e+02
44 2539     4.110638e+02 -5.635087e+02
44 1874     2.382160e+02 -4.879619e+02
44 3962     -1.449572e+02 -4.445608e+02
44 4003     9.226923e+01 -3.823828e+01
44 277     -1.552940e+02 -1.861539e+02
44 2153     6.793854e+01 -1.805858e+02
44 276     1.842933e+02 -1.682445e+02
44 199     6.427332e+01 -7.112225e+01
44 246     2.551275e+02 -6.082574e+01
44 1746     1.451733e+01 1.447220e+02
44 204     1.773340e+02 2.690979e+02
44 2736     3.761504e+02 -4.912366e+02
44 3025     -2.277645e+02 3.785960e+02
44 213     8.256897e+00 6.496920e+02
44 212     -6.332788e+01 6.078186e+02
44 4004     -1.419942e+02 4.642201e+02
44 3317     -1.739687e+02 3.070821e+02
44 249     8.004034e+01 4.204073e+02
44 3027     4.423053e+01 3.204434e+02
44 4005     -2.582819e+02 1.414555e+02
44 1061     2.311767e+02 1.385997e+02
44 236     -7.115662e+00 1.280698e+02
44 2442     -4.354370e+01 1.212446e+02
44 853     -1.474228e+02 1.160505e+02
44 4006     -8.850821e+01 1.085569e+02
44 230     -3.097465e+02 2.965668e+01
44 4007     1.110090e+02 3.490367e+02
44 1896     4.404535e+01 1.588771e+02
44 3911     2.119232e+01 1.995500e+02
44 3332     8.922852e+00 2.179696e+02
44 4008     -1.274353e+02 2.194487e+02
44 264     -6.476685e+00 2.321219e+02
44 4009     1.132499e+02 2.401689e+02
44 857     -9.199915e+01 2.588302e+02
44 261     -1.552438e+02 2.594128e+02
44 746     4.750482e+01 2.773195e+02
44 3900     -2.045898e+01 3.967535e+02
44 283     -3.169722e+02 -4.716750e+02
44 286     2.578366e+02 -4.661560e+02
44 2634     -3.708460e+02 -4.583429e+02
44 2708     -2.680154e+02 -2.603602e+02
44 338     -1.285048e+02 -2.417527e+02
44 3918     -3.181001e+02 -1.863124e+02
44 337     -5.504236e+01 -2.326191e+02
44 542     -3.728955e+01 -4.891211e+01
44 621     1.418442e+02 -6.036371e+01
44 197     -2.032549e+02 -6.378845e+01
44 344     -9.970819e+01 -1.183900e+02
44 229     2.232701e+02 -1.555422e+02
44 1114     2.402795e+02 -1.165947e+02
44 3680     -1.367801e+02 3.810027e+02
44 4010     6.389496e+01 1.738254e+02
44 258     -5.361597e+01 3.458247e+02
44 396     1.281137e+02 1.695320e+02
44 3057     -6.330438e+01 1.724094e+02
44 3457     1.770266e+02 1.873780e+02
44 3058     -1.391538e+02 1.991000e+02
44 364     8.013843e+01 2.158488e+02
44 3044     -1.813263e+02 2.317236e+02
44 3936     -2.573938e+02 2.358445e+02
44 360     5.256146e+01 2.499146e+02
44 293     7.073535e+01 2.518277e+02
44 3046     1.429713e+02 2.837140e+02
44 356     1.457626e+02 3.019758e+02
44 1390     1.075949e+02 3.086926e+02
44 395     2.662980e+02 1.657377e+02
44 297     2.868456e+02 1.616351e+02
44 269     -1.706290e+02 1.457634e+02
44 2188     1.932499e+02 1.404470e+02
44 868     -1.645020e+02 1.289772e+02
44 2182     2.821075e+02 1.295488e+02
44 730     -7.600806e+01 1.268239e+02
44 3894     -2.746365e+02 1.150475e+02
44 867     -2.558795e+01 1.086512e+02
44 182     -2.647648e+02 9.970386e+01
44 866     1.459069e+02 9.991382e+01
44 380     1.044070e+02 4.390552e+02
44 343     -1.529443e+01 3.761717e+02
44 346     -7.299634e+01 6.521301e+02
44 306     -5.721210e+01 5.150711e+02
44 379     8.288593e+01 4.597981e+02
44 210     4.760522e+01 4.554185e+02
44 3664     -1.006795e+02 4.507638e+02
44 3938     9.061499e+01 3.580132e+02
44 318     -1.361450e+01 3.446099e+02
44 316     4.011200e+01 3.462311e+02
44 317     -9.219138e+01 3.426726e+02
44 2263     1.725572e+02 3.408165e+02
44 320     -1.566161e+02 3.251237e+02
44 704     -1.019634e+02 3.230364e+02
44 1071     -2.836312e+02 -4.374379e+02
44 2206     -4.625183e+00 -2.624891e+02
44 413     -2.923143e+02 -2.798069e+02
44 4011     4.051215e+02 -3.091348e+02
44 4012     1.807039e+02 -3.227296e+02
44 2208     -4.401373e+01 -3.304364e+02
44 4013     -2.756576e+02 -3.449651e+02
44 416     1.656574e+02 -3.427227e+02
44 4014     -3.936338e+02 -3.525443e+02
44 4015     2.576771e+02 -3.937842e+02
44 2272     -6.515747e+01 -4.451627e+02
44 2212     -3.391187e+02 -4.669619e+02
44 287     -3.610069e+02 -4.897692e+02
44 3374     3.383535e+02 -5.252043e+02
44 4016     -3.201398e+01 -1.180415e+02
44 4017     -2.806965e+02 7.100354e+01
44 1220     2.075206e+02 6.636462e+01
44 399     3.193263e+02 6.589227e+01
44 4018     -1.406750e+01 -2.691876e+01
44 998     -6.734943e+01 -2.866962e+01
44 3963     -1.988082e+02 -4.366223e+01
44 1891     -3.607247e+02 -1.124038e+02
44 390     3.496714e+02 -1.310757e+02
44 4019     2.704788e+02 -1.453251e+02
44 391     3.641039e+02 -1.533586e+02
44 2240     1.313599e+01 -1.761027e+02
44 274     -3.925229e+02 -1.834661e+02
44 4020     -2.997237e+02 -1.845771e+02
44 3924     4.095744e+02 -2.133453e+02
44 3992     1.144136e+02 -2.241538e+02
44 3372     -3.093395e+02 -2.485665e+02
44 756     5.210760e+01 2.055050e+02
44 900     -5.761664e+01 2.081116e+02
44 1968     1.895472e+02 2.265479e+02
44 361     4.073352e+01 2.388575e+02
44 3059     -1.480789e+02 2.390249e+02
44 4021     1.335984e+02 2.540417e+02
44 3117     9.138501e+01 2.544017e+02
44 4022     1.564908e+02 2.558661e+02
44 394     2.040568e+02 1.871786e+02
44 2988     -1.519203e+02 2.785389e+02
44 4023     -2.100711e+02 2.837808e+02
44 1273     -1.399643e+02 3.139318e+02
44 2203     9.162933e+01 3.212200e+02
44 2187     -7.713867e+01 3.269865e+02
44 1257     -8.995084e+01 1.718000e+02
44 727     -7.705994e+01 1.609684e+02
44 2248     -1.858685e+02 1.576761e+02
44 1946     2.986589e+02 1.482575e+02
44 235     -2.178707e+02 1.166462e+02
44 898     -1.525388e+02 9.801843e+01
44 402     -5.689209e+01 7.171960e+01
44 403     -2.362280e+01 7.174225e+01
44 315     3.349887e+02 4.804279e+01
44 408     -4.814331e+00 -5.864893e+02
44 392     -5.418005e+01 6.629867e+02
44 368     -1.068610e+01 6.273607e+02
44 3413     1.494055e+01 5.314314e+02
44 4024     -2.132043e+01 5.246336e+02
44 4025     -2.020770e+01 5.086746e+02
44 3011     2.376587e+02 3.899725e+01
44 377     -6.006348e+00 4.852434e+02
44 4026     1.148859e+02 4.784474e+02
44 308     1.688550e+01 4.710758e+02
44 4027     -1.821020e+02 4.635334e+02
44 4028     1.589887e+02 3.590991e+02
44 2373     -2.328534e+01 -2.982223e+02
44 2231     3.510106e+02 -3.216541e+02
44 2233     3.375352e+02 -3.106333e+02
44 3368     2.079852e+02 -2.997732e+02
44 2281     1.391342e+02 -3.402601e+02
44 2232     3.354319e+02 -2.912626e+02
44 415     -2.724018e+02 -2.820233e+02
44 414     3.337991e+02 -2.709128e+02
44 2241     3.321636e+02 -2.511511e+02
44 3370     2.164450e+02 -2.498463e+02
44 2279     3.429379e+02 -3.512242e+02
44 2209     1.509153e+02 -3.528000e+02
44 4029     -3.146248e+02 -3.611146e+02
44 3369     3.563246e+02 -3.633905e+02
44 2283     3.457331e+02 -3.721941e+02
44 2285     3.585620e+02 -3.829930e+02
44 2286     3.486941e+02 -3.927993e+02
44 2271     -1.131280e+02 -4.210480e+02
44 3986     -9.437195e+00 -4.063597e+02
44 710     1.477410e+02 -7.913904e+01
44 2948     -8.396875e+01 3.802338e+01
44 242     -2.507054e+02 1.549506e+01
44 775     -7.030096e+01 5.152527e+00
44 4030     1.154532e+02 -1.521057e+00
44 769     1.467310e+02 -2.597095e+01
44 620     -5.206030e+01 -6.143884e+01
44 2194     1.754263e+02 -7.444336e+01
44 2287     3.541912e+02 -4.347056e+02
44 1471     1.701143e+02 -1.774548e+02
44 2277     3.640757e+02 -4.243644e+02
44 421     2.145226e+02 -2.304622e+02
44 2235     1.293347e+02 -2.329192e+02
44 2242     -2.782912e+02 -2.342717e+02
44 2268     -2.515239e+02 -2.488698e+02
44 3371     1.411058e+02 -2.502439e+02
44 3120     4.518384e+01 3.960162e+02
44 313     -4.352332e+01 3.807012e+02
44 4031     1.286044e+02 6.682306e+01
44 2290     3.517280e+02 -4.142283e+02
44 2289     3.610461e+02 -4.042357e+02
44 2186     1.734033e+01 3.240676e+02
44 4032     1.648907e+02 -3.073416e+02
44 4033     1.314138e+02 -2.831570e+02
44 412     1.307241e+02 -2.610504e+02
44 3067     6.398315e-01 3.435157e+02
44 1387     -1.224816e+02 3.358242e+02
44 1386     -4.103033e+01 3.391550e+02
44 506     -1.534756e+02 3.109940e+02
44 1393     5.461633e+01 3.529049e+02
44 2275     1.278100e+02 3.593866e+02
44 1311     -1.622412e+01 3.597933e+02
44 2201     1.641153e+02 3.829982e+02
44 1557     1.627336e+02 3.279983e+02
44 2259     5.330627e+00 3.258766e+02
44 3353     5.813501e+01 3.091562e+02
44 2995     9.125275e+01 3.040378e+02
44 2989     3.529156e+01 2.913344e+02
44 1384     6.195520e+01 2.916668e+02
44 749     -1.727980e+02 2.691881e+02
44 1304     1.388790e+02 2.666917e+02
44 905     -6.649579e+01 2.633304e+02
44 695     7.630811e+01 5.012043e+02
44 2702     -4.869843e+01 6.519937e+02
44 1680     -2.885864e+01 6.541557e+02
44 3956     -5.190283e+01 6.310903e+02
44 3970     -3.387073e+01 5.984925e+02
44 2946     -7.334784e+01 5.940473e+02
44 692     1.250775e+01 5.174859e+02
44 1438     -6.961523e+01 5.017456e+02
44 4034     8.040350e+01 3.916410e+02
44 4035     -1.019884e+02 4.895853e+02
44 4036     6.111151e+01 4.840367e+02
44 1457     7.134100e+01 4.632964e+02
44 4037     5.658142e+01 4.416911e+02
44 3091     6.240967e+01 4.219262e+02
44 1411     -1.158284e+02 2.292805e+02
44 629     -3.857910e+00 3.799420e+01
44 234     1.006487e+02 1.275954e+02
44 3468     -2.980652e+02 1.244234e+02
44 3081     1.204585e+02 1.259433e+02
44 904     -1.320801e+01 1.196635e+02
44 896     -2.272522e+00 1.091603e+02
44 897     2.834131e+01 1.079587e+02
44 2446     3.229984e+02 1.032599e+02
44 903     -1.822647e+02 9.285852e+01
44 3076     -2.706566e+02 1.305164e+02
44 899     1.356955e+02 8.745880e+01
44 2936     2.504456e+00 8.093384e+01
44 3013     -2.513820e+02 6.972290e+01
44 4038     -2.256489e+02 7.050159e+01
44 3012     1.375699e+02 4.341693e+01
44 1955     -1.195086e+02 1.772665e+02
44 1413     1.738397e+01 2.422849e+02
44 2978     2.334229e+00 2.395912e+02
44 571     -2.278779e+02 2.283511e+02
44 2974     2.680579e+01 2.219394e+02
44 3352     1.968752e+02 1.999709e+02
44 4039     -9.043265e+01 1.908497e+02
44 735     -4.449890e+01 1.866040e+02
44 2924     -7.945563e+01 1.844059e+02
44 291     -1.943303e+02 2.497579e+02
44 732     -3.705670e+01 1.756467e+02
44 3491     1.969551e+02 1.759740e+02
44 1407     2.297435e+02 1.731754e+02
44 2933     3.036200e+01 1.679465e+02
44 3008     2.077644e+02 3.045105e+01
44 3467     2.296898e+02 1.606234e+02
44 886     3.337677e+01 1.562062e+02
44 1281     -1.586508e+02 1.532762e+02
44 3079     7.029596e+01 1.531658e+02
44 3010     1.624483e+02 3.298724e+01
44 3990     1.996119e+02 -2.132434e+02
44 4040     -2.819542e+02 -2.057195e+02
44 3377     -1.971985e+00 -1.974732e+02
44 3378     1.259877e+02 -1.671599e+02
44 2225     3.301111e+02 -1.441274e+02
44 4041     -3.263568e+01 -2.545402e+02
44 424     -2.615245e+02 -2.383806e+02
44 779     2.203954e+02 -6.333984e+01
44 777     1.805977e+02 -3.425305e+01
44 4042     1.242422e+02 -2.602686e+01
44 386     1.188655e+02 -1.469672e+01
44 773     1.429725e+02 -1.243701e+01
44 4043     -1.255581e+02 -8.325500e+00
44 3014     -3.121424e+02 -4.793457e+00
44 389     -1.053401e+02 -1.275829e+02
44 2227     -5.501337e+01 -1.038690e+02
44 410     -1.086747e+02 -3.018712e+02
44 1930     1.332145e+02 -9.605383e+01
44 388     2.756991e+02 -9.389325e+01
44 4044     1.948212e+02 -8.264948e+01
44 407     4.317573e+02 -5.010869e+02
44 1181     4.055573e+02 -3.976792e+02
44 627     -6.568555e+01 1.816425e+01
44 3078     -8.996820e+01 3.256401e+02
44 4045     7.436841e+01 4.860687e+02
44 2284     3.702721e+02 -3.745172e+02
44 2234     3.639237e+02 -3.158134e+02
44 2276     1.374807e+02 -3.196238e+02
44 2236     3.658438e+02 -3.339513e+02
44 2280     3.678120e+02 -3.536906e+02
44 3328     4.332092e+02 -4.191044e+02
44 3373     -4.809918e+01 -4.184196e+02
44 4046     -1.574519e+02 -4.141583e+02
44 3348     -1.030989e+02 -4.100836e+02
44 2168     1.738534e+02 -4.089690e+02
44 2288     3.728830e+02 -3.938732e+02
45 137     -2.404752e+02 8.411359e+01
45 841     -3.068570e+02 2.311685e+02
45 1927     -3.934378e+01 -1.167343e+02
45 1924     -9.736935e+01 -9.792319e+01
45 4047     -3.076170e+02 1.556268e+01
45 67     -2.918848e+02 3.905496e+01
45 149     -3.008313e+02 -9.450470e+00
45 146     -2.680372e+02 1.548770e+02
45 150     -3.073967e+02 -5.461862e+01
45 1509     -2.306423e+02 -4.785257e+01
45 4048     -1.402270e+02 6.962436e+01
45 156     -2.215128e+02 2.040317e+01
45 173     -2.801553e+02 -3.095590e+01
45 159     -2.490781e+02 -5.115271e+01
45 170     -3.398356e+02 9.492215e+01
45 4049     -2.939312e+02 1.341817e+02
45 846     -1.553967e+02 1.213434e+02
45 161     -2.960571e+02 1.080547e+02
45 4050     -1.357394e+02 1.095008e+02
45 4051     -3.275288e+02 -2.639105e+01
45 4052     -1.896813e+02 1.420513e+02
45 1213     -2.815093e+02 9.146898e+01
45 4053     -2.709328e+02 4.262256e+01
45 162     -3.028815e+02 3.471906e+01
45 1980     -1.750245e+02 -9.844952e+01
45 4054     -3.267950e+02 2.469750e+02
45 4055     -2.368298e+02 1.962235e+02
45 2607     -3.788800e+02 4.766656e+01
45 546     -3.271419e+02 1.353700e+02
45 4056     -3.650294e+02 2.578873e+01
45 4057     -1.338930e+02 3.027444e+01
45 4058     -1.298455e+02 5.051779e+01
45 4059     -2.768009e+02 1.754824e+02
45 1902     -3.178132e+02 1.733184e+02
45 4060     -2.695661e+02 2.103769e+02
45 242     -3.452094e+02 1.086627e+02
45 4061     -2.314205e+02 6.757730e+01
45 2644     -2.611614e+02 6.806293e+01
45 2619     -3.882621e+02 7.015753e+01
45 4062     -3.724881e+02 1.503978e+02
45 2601     -2.462383e+02 -2.443216e+01
45 4063     -2.697182e+02 2.235584e+02
45 4064     -2.650862e+02 8.646176e+01
45 244     -3.670969e+02 9.457298e+01
45 4065     -1.226410e+02 3.692480e+01
45 4066     -1.533683e+02 2.550204e+01
45 4067     -1.672877e+02 7.382950e+01
45 4068     -1.211680e+02 7.859888e+01
45 240     -3.491908e+02 8.024048e+01
45 239     -2.472190e+02 9.424791e+01
45 241     -2.980473e+02 9.538956e+01
45 549     -2.685554e+02 9.666147e+01
45 4069     -1.019303e+02 -1.096838e+01
45 4070     -9.548849e+01 2.410208e+01
45 2608     -2.360693e+02 4.862976e-01
45 4071     -9.575378e+01 4.132965e+00
45 4072     -2.617926e+02 2.781168e+02
45 1223     -2.270502e+02 2.987061e+02
45 860     -2.332207e+02 1.365013e+02
45 847     -2.629783e+02 2.005255e+02
45 553     -3.103608e+02 1.113720e+02
45 401     -2.082612e+02 1.193050e+02
45 4073     -3.770066e+02 1.245392e+02
45 3038     -3.129732e+02 1.390694e+02
45 194     -3.636973e+02 1.044792e+02
45 861     -3.072309e+02 1.590920e+02
45 872     -3.010925e+02 1.682285e+02
45 4074     -2.961302e+02 1.912899e+02
45 4075     -2.220824e+02 1.953938e+02
45 1986     -1.437634e+02 -5.803171e+01
45 281     -3.286873e+02 -4.467319e+01
45 4076     -1.400652e+02 -3.381927e+01
45 1932     -7.417755e+00 -1.255252e+02
46 1023     2.684204e+00 1.776630e+02
46 1436     6.078247e+01 -3.162653e+01
46 25     -1.038374e+02 -2.290519e+02
46 2470     4.792007e+01 -2.254551e+02
46 1481     1.376205e+02 -1.655930e+02
46 1453     8.657925e+01 1.032366e+02
46 1482     2.501942e+02 -1.812834e+02
46 1921     2.496997e+02 -4.638940e+02
46 1207     1.772562e+01 6.796155e+01
46 793     -7.159283e+01 6.873819e+01
46 3309     8.836731e+01 -3.060092e+02
46 3857     -6.727448e+00 3.900392e+02
46 2121     -3.245413e+01 3.187747e+01
46 152     -2.739587e+01 -3.596472e+01
46 434     -2.494391e+01 -8.030951e+01
46 937     9.563977e+01 -8.672504e+01
46 436     -2.556995e+01 -3.006685e+02
46 1512     -2.485544e+01 -3.461971e+02
46 3301     -5.183478e+01 -3.947006e+02
46 2665     1.665980e+02 -2.707340e+02
46 2668     8.252744e+01 -4.379582e+02
46 3300     2.522330e+02 -3.895264e+02
46 1517     2.865906e+00 2.510966e+02
46 3889     -1.322275e+02 -9.949634e+01
46 1392     -9.770680e+01 1.604999e+01
46 4077     2.110657e+01 2.082541e+01
46 4078     -6.537085e+01 -1.733392e+02
46 4079     1.623312e+02 -2.303870e+02
46 451     -7.524719e-01 -2.592470e+02
46 817     -1.549308e+02 -3.386158e+02
46 816     -1.278453e+02 -3.615433e+02
46 148     2.196716e+00 -3.925612e+02
46 149     -2.352347e+01 -4.316928e+02
46 167     -4.236795e+01 1.729465e+02
46 1215     8.317975e+01 4.717938e+01
46 2416     1.866272e+01 -6.351447e+01
46 1779     8.818945e+01 -1.596537e+02
46 1213     -3.218552e+01 -2.309822e+02
46 959     2.193578e+02 -2.905359e+02
46 220     1.049989e+02 -3.587205e+02
46 2797     -5.847946e+01 -3.841830e+02
46 1557     1.244676e+02 3.347479e+01
46 1179     1.336919e+02 -4.787026e+02
46 269     -8.776945e+01 -1.557193e+02
46 2673     9.009598e+01 -1.916449e+02
46 265     1.294565e+02 -3.150043e+01
46 2451     -6.469797e+01 2.098723e+02
46 4080     1.031624e+02 1.457307e+02
46 1035     9.881317e+01 2.421338e+01
46 3027     3.947119e+01 -1.874237e+01
46 206     2.326837e+01 -3.754669e+01
46 3138     -6.728363e+01 -4.092792e+01
46 3893     2.035682e+02 -4.073383e+01
46 1418     -1.715417e+02 -6.594519e+01
46 4081     8.928619e+01 -1.240573e+02
46 1896     4.282294e+01 -1.512629e+02
