166 3643 39651
0 0     -5.730977e+02 3.442212e+02
89 862     -6.876125e+02 2.417029e+01
89 863     -7.372076e+01 2.642389e+01
89 348     -6.802007e+02 3.131024e+01
89 483     -7.759918e+01 3.654803e+01
89 868     -1.655079e+02 4.243927e+01
89 528     -4.392700e-01 5.458273e+01
89 1174     4.035490e+02 -2.241473e+02
89 2396     7.614022e+02 -1.187904e+02
89 1122     6.303616e+02 -1.116160e+02
89 872     4.288761e+02 -9.238818e+01
89 488     7.395238e+02 -6.120215e+01
89 489     7.450197e+02 -5.420288e+01
89 873     6.232032e+02 -5.372815e+01
89 2812     -7.529145e+02 6.269455e+01
89 1760     3.988850e+02 -3.649713e+01
89 2345     3.845630e+02 -2.476544e+01
89 2675     -5.058378e+02 -1.696960e+01
89 1627     -7.778710e+02 -1.475055e+01
89 1665     -6.737361e+02 -1.240759e+01
89 1638     -6.586138e+02 -1.189709e+01
89 828     3.456635e+01 2.441324e+02
89 510     -2.405732e+02 1.703559e+02
89 247     3.255426e+01 1.973186e+02
89 783     -2.474659e+02 2.043144e+02
89 1417     -4.422668e+00 2.261648e+02
89 503     -6.964508e+01 2.271739e+02
89 1215     -1.068371e+02 2.309984e+02
89 512     -1.440747e+01 2.337632e+02
89 513     -1.224821e+02 2.376383e+02
89 833     2.534894e+01 2.406958e+02
89 885     -9.829846e+01 1.653097e+02
89 830     2.748639e+01 2.631164e+02
89 831     -7.291425e+01 2.720832e+02
89 295     -1.443499e+02 2.774271e+02
89 518     2.596838e+01 2.800182e+02
89 519     -3.444989e+01 2.892888e+02
89 834     -2.432214e+02 2.899898e+02
89 521     -3.300574e+01 2.999041e+02
89 1468     -1.378664e+02 3.011333e+02
89 441     5.840637e+02 1.109375e+02
89 429     -2.011102e+01 6.563165e+01
89 1527     -7.271656e+02 6.793451e+01
89 439     -1.548494e+02 7.624210e+01
89 535     -1.112915e+02 8.685013e+01
89 749     -7.113319e+02 9.064182e+01
89 1526     -6.980279e+02 1.052888e+02
89 895     -7.283015e+02 1.080944e+02
89 835     -1.901721e+02 3.062392e+02
89 786     -1.686024e+02 1.191492e+02
89 505     -8.761310e+01 1.226437e+02
89 506     -2.262443e+02 1.313758e+02
89 1059     -7.234358e+02 1.396094e+02
89 508     -1.927203e+01 1.429222e+02
89 509     -1.234968e+02 1.439290e+02
89 357     -1.953929e+02 1.476055e+02
89 356     -1.049512e+02 1.481092e+02
89 883     -6.128979e+01 1.563829e+02
90 541     9.410828e+00 3.892468e+02
90 0     -1.589554e+02 2.456168e+02
90 543     -1.173450e+02 4.594135e+02
90 2     2.007794e+01 2.918019e+02
90 4     5.393567e+01 3.585579e+02
90 14     2.814750e+02 3.623217e+02
90 2501     1.345536e+02 1.202258e+02
90 1597     2.627152e+02 4.570922e+02
90 13     -1.975085e+01 3.448968e+02
90 557     -5.728662e+01 2.420531e+02
90 11     1.312512e+01 2.343614e+02
90 10     7.474933e+01 2.120421e+02
90 550     -1.665988e+02 1.997614e+02
90 549     9.234802e+00 1.728294e+02
90 3071     8.963568e+01 1.228136e+02
90 1808     -4.879441e+02 -3.506006e+01
90 573     -2.421442e+02 -1.086229e+02
90 560     -2.078716e+02 -1.161972e+02
90 28     3.309247e+01 2.045681e+02
90 909     2.950681e+02 4.386496e+02
90 27     -9.679260e+01 2.422722e+02
90 556     7.547729e+01 4.468671e+02
90 34     7.808148e+01 2.741654e+02
90 55     5.163318e+01 1.847694e+02
90 33     -8.001306e+01 2.634836e+02
90 2152     -1.054848e+02 3.722531e+02
90 580     -2.560565e+01 3.808574e+02
90 558     6.817706e+01 4.122483e+02
90 570     -7.845575e+01 4.399800e+02
90 2153     -4.612976e+01 4.416990e+02
90 561     -1.554484e+02 -1.071946e+02
90 915     -1.813935e+02 -1.075836e+02
90 583     2.749713e+01 3.392819e+02
90 569     9.738281e+00 2.079295e+02
90 598     6.487274e+01 2.459079e+02
90 45     1.129309e+02 2.724646e+02
90 599     7.063324e+01 3.380471e+02
90 582     -3.162335e+01 3.393492e+02
90 597     2.362052e+02 3.843230e+02
90 36     6.969360e+01 3.849024e+02
90 593     2.969440e+02 3.889070e+02
90 48     -5.283728e+01 4.060063e+02
90 47     -9.665338e+01 4.079853e+02
90 42     -2.078986e+01 4.109709e+02
90 567     -3.118631e+02 -4.522845e+01
90 1937     -3.682661e+02 -4.080170e+01
90 678     -4.069608e+02 -3.439594e+01
90 84     1.267332e+02 2.627421e+02
90 611     8.808606e+01 3.075713e+02
90 592     7.896948e+01 1.416319e+02
90 613     4.973102e+01 1.631329e+02
90 589     4.899005e+01 2.186771e+02
90 615     3.510571e+01 2.203757e+02
90 616     1.250427e+02 2.220271e+02
90 86     1.218520e+02 5.147867e+01
90 666     -1.315297e+02 -1.335544e+02
90 654     -1.642579e+02 -1.280020e+02
90 585     1.226439e+02 -7.791351e+01
90 677     -3.971165e+02 -3.472754e+01
90 938     -4.608039e+02 -2.615753e+01
90 79     7.161322e+01 3.567004e+02
90 1606     -5.328033e+01 3.390109e+02
90 53     -9.049036e+01 3.396048e+02
90 52     -5.982544e+01 3.728142e+02
90 51     -7.750037e+01 3.741892e+02
90 638     -9.934015e+01 4.694384e+02
90 74     5.238611e+01 4.192269e+02
90 926     3.005309e+02 4.594452e+02
90 639     -3.216541e+01 2.264133e+02
90 618     -1.523444e+01 2.246069e+02
90 919     1.641522e+01 1.505290e+02
90 647     6.682434e+00 3.336785e+02
90 627     2.744879e+01 3.838408e+02
90 3328     -1.469303e+02 5.220403e+02
90 637     2.883828e+02 4.625845e+02
90 2256     -4.770544e+01 4.564054e+02
90 636     -5.333618e+00 4.567685e+02
90 635     3.440436e+01 4.581855e+02
90 88     -4.540021e+01 4.223860e+02
90 913     3.630895e+02 3.944579e+02
90 927     2.505773e+02 3.762027e+02
90 80     -1.000040e+02 3.498128e+02
90 646     4.944354e+01 3.321759e+02
90 642     4.279846e+00 2.465789e+02
90 939     -5.109586e+02 -3.825507e+01
90 658     1.209634e+02 -9.254474e+01
90 983     -3.943155e+02 -2.490534e+02
90 600     -1.930731e+02 -1.176309e+02
90 606     -3.998384e+02 -2.023706e+01
90 679     1.172365e+02 7.220459e-01
90 942     -9.376874e+01 2.513572e+02
90 614     -1.523135e+02 1.889561e+02
90 956     -2.991724e+01 4.445707e+02
90 2483     -2.133954e+01 4.387205e+02
90 962     -1.011779e+02 3.625745e+02
90 963     -7.923932e+01 3.660604e+02
90 966     -7.678497e+01 3.813292e+02
90 967     2.569291e+02 3.881311e+02
90 596     -4.876086e+01 3.883330e+02
90 75     -7.066357e+01 3.880381e+02
90 82     -9.344049e+01 3.889545e+02
90 952     -9.794989e+01 4.152769e+02
90 969     1.097156e+02 -3.795123e+01
90 2025     -7.880248e+02 -3.519202e+01
90 71     -2.429750e+02 -9.142499e+01
91 2687     -2.638810e+02 1.396166e+02
91 855     5.555078e+02 4.012580e+02
91 1449     -6.082196e+02 9.118579e+01
91 1546     3.648403e+02 6.239746e+00
91 3400     -3.281910e+02 8.616205e+01
91 685     -4.694183e+01 3.985795e+02
91 115     -2.027846e+02 2.387939e+02
91 116     -1.190334e+02 2.800739e+02
91 1947     6.538894e+02 3.214003e+02
91 112     7.996014e+01 4.674034e+02
91 120     -2.455762e+02 3.040747e+02
91 121     -1.094111e+02 2.126038e+02
91 1554     -6.978291e+02 1.188966e+02
91 1422     -5.104732e+02 5.837054e+01
91 3090     -3.180555e+02 -3.030836e+02
91 2790     7.647458e+02 3.089608e+02
91 126     -1.651744e+02 1.458862e+02
91 1423     -2.029781e+02 6.523996e+01
91 1960     2.653424e+02 3.438382e+01
91 1513     -6.102240e+02 4.842041e+01
91 3338     -4.471738e+02 6.721756e+01
91 2791     6.559026e+02 2.594709e+02
91 133     -6.479431e+00 3.041735e+02
91 132     -2.784605e+02 3.835972e+02
91 131     -1.944827e+02 4.491988e+02
91 1361     -2.658065e+02 4.508572e+02
91 2884     -6.605596e+02 2.347696e+01
91 1530     5.983948e+00 6.924805e+00
91 2267     3.947032e+02 -2.037006e+01
91 2775     5.384913e+02 -3.281781e+01
91 2530     -7.017734e+02 7.234076e+01
91 1429     5.901038e+02 5.023858e+02
91 709     5.883414e+02 4.539540e+02
91 1430     6.718162e+02 4.516593e+02
91 146     -1.602860e+02 4.288493e+02
91 1037     -2.790841e+02 4.228559e+02
91 3028     5.009413e+02 4.170170e+02
91 147     -8.471674e+01 3.758397e+02
91 159     -7.968384e+01 3.439797e+02
91 2793     7.272344e+02 2.387614e+02
91 149     -2.487587e+02 1.625494e+02
91 150     -1.397412e+02 1.197816e+02
91 1569     -7.828040e+02 6.938416e+01
91 160     -1.477017e+02 1.624616e+02
91 714     6.392657e+02 4.138405e+02
91 1368     1.415999e+02 -6.959229e+00
91 701     7.913873e+01 -1.423950e-01
91 1369     -3.577456e+02 3.328406e+01
91 1044     -2.406772e+02 3.957785e+01
91 176     -2.929083e+02 2.772431e+02
91 174     -6.162732e+01 3.181748e+02
91 175     -3.807355e+01 2.782321e+02
91 177     -2.463867e+02 2.075227e+02
91 702     -3.640915e+02 3.334279e+02
91 173     -1.328078e+02 3.503125e+02
91 711     -2.736559e+02 3.499898e+02
91 2223     5.518999e+02 3.716466e+02
91 172     -1.735969e+02 3.815096e+02
91 1470     6.408391e+02 3.909847e+02
91 1629     7.104082e+02 4.103561e+02
91 169     6.724750e+02 4.113948e+02
91 1271     6.012499e+02 4.118631e+02
91 171     -2.418390e+01 4.278002e+02
91 1954     6.348186e+02 4.514550e+02
91 2672     3.829034e+01 4.905272e+02
91 2913     -7.429608e+02 1.769673e+02
91 1434     -4.755834e+02 9.267923e+01
91 1739     -6.951965e+02 4.700900e+01
91 764     -3.002256e+02 2.121072e+01
91 1633     -2.406569e+02 1.688721e+01
91 189     3.289871e+02 -2.065747e+01
91 1435     -3.087739e+02 1.727865e+02
91 379     -7.748160e+02 9.496176e+01
91 222     -2.705113e+02 1.991809e+01
91 193     -2.326221e+01 3.628293e+02
91 206     -1.061258e+02 3.937028e+02
91 205     -2.492065e+01 3.888785e+02
91 1864     7.046898e+02 3.504718e+02
91 202     -7.283350e+01 3.047842e+02
91 3268     7.853633e+02 2.793697e+02
91 200     -2.817017e+00 2.636867e+02
91 197     -1.734943e+02 1.963090e+02
91 1769     -6.849930e+02 1.618521e+02
91 227     -2.018176e+02 1.327472e+02
91 1853     7.753447e+02 1.157285e+02
91 199     -1.222668e+02 1.088809e+02
91 194     -2.470334e+02 4.010352e+02
91 712     5.481243e+02 4.116682e+02
91 210     -1.004923e+02 4.255459e+02
91 209     -2.383288e+02 4.250666e+02
91 841     5.650258e+02 4.323939e+02
91 722     -4.709167e+00 4.373058e+02
91 212     -8.595374e+01 4.395218e+02
91 214     -6.889526e+01 4.497766e+02
91 213     -1.004039e+02 4.487706e+02
91 215     -1.233494e+02 4.535092e+02
91 249     -1.154879e+02 1.854712e+02
91 1712     -6.691897e+02 1.533841e+02
91 1487     3.583524e+02 -2.617383e+01
91 2835     7.144313e+02 -5.242535e+01
91 2837     7.652435e+02 -2.591119e+01
91 139     -2.188776e+01 1.820697e+01
91 770     -6.651179e+02 9.558353e+01
91 3372     -4.513542e+02 8.808929e+01
91 1442     -5.858368e+02 7.066763e+01
91 3401     -3.621652e+02 6.984979e+01
91 2903     -1.031774e+02 6.656519e+01
91 1069     -6.042558e+02 5.865228e+01
91 1087     -3.265233e+02 3.413516e+01
91 3097     -7.242715e+02 4.291931e+01
91 2840     7.383419e+02 4.784576e+01
91 302     -3.392431e+02 4.770262e+02
91 316     -5.488043e+01 3.616080e+02
91 237     -1.794463e+02 3.542122e+02
91 241     3.246399e+00 3.487096e+02
91 243     -4.355017e+01 2.967928e+02
91 201     -2.051984e+01 2.863595e+02
91 1967     6.835748e+02 2.784646e+02
91 698     -6.116276e+02 2.372553e+02
91 248     -2.366146e+02 1.860064e+02
91 278     -6.062988e+01 1.497278e+02
91 250     -2.106177e+02 1.786853e+02
91 240     -1.007625e+02 1.579149e+02
91 372     -7.606674e+02 1.535341e+02
91 259     -6.803400e+01 4.043604e+02
91 301     -3.224052e+02 4.762759e+02
91 300     -4.308044e+01 4.501897e+02
91 3059     7.487952e+02 4.784644e+02
91 292     -5.449768e+01 4.423354e+02
91 262     -3.010663e+02 4.245263e+02
91 260     -1.110269e+02 4.110030e+02
91 117     -3.274900e+02 4.095502e+02
91 255     -1.176698e+02 3.644513e+02
91 258     6.362610e+00 3.918285e+02
91 780     -2.576310e+02 3.840748e+02
91 257     -5.421130e+01 3.775974e+02
91 207     -1.069536e+02 3.764385e+02
91 1848     6.855480e+02 3.717270e+02
91 779     5.168518e+00 3.690838e+02
91 253     -1.433336e+02 3.639001e+02
91 353     -6.437463e+01 3.276202e+01
91 2813     -4.018182e+01 1.370569e+01
91 2844     7.309700e+02 1.032538e+01
91 1383     -6.787922e+02 -1.222290e+00
91 1266     1.098024e+02 -1.051978e+01
91 1640     7.287992e+02 -1.139600e+01
91 1416     -6.116813e+02 3.745853e+01
91 1632     7.413162e+02 -2.320709e+01
91 269     6.827100e+02 -4.098590e+01
91 268     7.000229e+02 -5.491412e+01
91 252     -1.563389e+02 3.548865e+02
91 3061     -6.999907e+02 1.356669e+02
91 265     -1.076749e+02 1.000073e+02
91 288     -2.173297e+02 1.298074e+02
91 1871     7.885576e+02 1.217831e+02
91 3092     -3.740446e+02 1.044979e+02
91 1095     -5.926744e+02 9.686743e+01
91 812     -2.459294e+02 9.578363e+01
91 347     -6.037343e+02 8.533588e+01
91 266     -8.065686e+01 8.659335e+01
91 109     -3.916315e+02 8.301508e+01
91 290     -1.110782e+02 1.337183e+02
91 1703     -6.491006e+02 6.165808e+01
91 1537     -5.468938e+02 5.712125e+01
91 879     -7.644594e+02 5.290564e+01
91 473     -2.421344e+02 5.340625e+01
91 1098     -2.582828e+02 4.743872e+01
91 351     -4.220070e+02 4.124731e+01
91 776     6.451825e+02 4.801315e+02
91 295     -1.754692e+02 3.208306e+02
91 774     6.666207e+02 4.799266e+02
91 1524     -7.506650e+02 1.930612e+02
91 313     -2.768082e+02 2.002418e+02
91 510     -2.759321e+02 2.178674e+02
91 785     -2.956294e+02 2.289810e+02
91 247     -1.253540e+00 2.368018e+02
91 3402     6.710682e+02 2.675172e+02
91 3403     6.353748e+02 2.675262e+02
91 342     4.009338e+00 4.130155e+02
91 319     -2.695386e+02 3.126967e+02
91 834     -2.743738e+02 3.356053e+02
91 383     -2.860266e+02 3.349322e+02
91 412     -2.188795e+02 3.602315e+02
91 781     -1.011942e+02 1.855308e+02
91 373     -1.844757e+02 1.828328e+02
91 1106     -1.310743e+02 1.721931e+02
91 272     6.715715e+02 -2.835327e+01
91 786     -2.034504e+02 1.630349e+02
91 368     -1.133237e+02 1.616879e+02
91 3404     5.153032e+02 1.575672e+02
91 369     -2.280677e+02 1.409641e+02
91 1452     -1.848754e+02 4.403591e+02
91 307     -1.286223e+02 3.984496e+02
91 345     -1.415382e+02 4.098168e+02
91 343     -2.705420e+02 4.156235e+02
91 341     -2.393206e+02 4.193122e+02
91 340     -1.794764e+02 4.239041e+02
91 339     -1.905487e+02 4.248472e+02
91 1646     7.417748e+02 4.402922e+02
91 306     -1.395587e+02 3.953186e+02
91 1405     -2.471796e+02 4.394869e+02
91 331     5.763287e+02 4.443467e+02
91 1152     6.250060e+02 4.448868e+02
91 1455     5.762329e+00 4.517237e+02
91 334     -2.682324e+01 4.504418e+02
91 329     5.624093e+02 4.530775e+02
91 2228     6.207449e+02 4.620908e+02
91 333     -3.151548e+02 4.640174e+02
91 308     -9.233240e+01 3.932367e+02
91 310     -7.323505e+01 3.933570e+02
91 311     -5.457721e+01 3.926907e+02
91 386     -4.048718e+01 3.833397e+02
91 314     -1.672919e+02 3.811495e+02
91 826     -1.186597e+01 3.778226e+02
91 256     -3.809650e+01 3.763363e+02
91 1911     6.349973e+02 3.750125e+02
91 315     -2.387983e+02 3.734265e+02
91 254     -2.708492e+02 3.666709e+02
91 1909     5.389789e+02 3.640236e+02
91 328     3.165503e+01 4.771267e+02
91 3032     5.667867e+02 3.616368e+02
91 318     -2.886511e+02 3.196334e+02
91 1110     -1.750458e+02 9.271362e+00
91 2758     -2.093132e+02 1.208643e+01
91 1083     -6.718192e+02 7.611206e+00
91 1672     -3.181482e+02 2.202090e+01
91 1489     -3.341594e+02 2.146188e+01
91 1065     -5.517075e+02 3.192874e+01
91 1392     -5.934689e+02 3.564163e+01
91 1714     2.400967e+02 -5.216542e+02
91 487     3.927435e+02 -7.350024e+01
91 1121     3.427489e+02 -7.203986e+01
91 1120     1.943397e+02 -5.950104e+01
91 489     7.073167e+02 -3.462170e+01
91 873     5.842258e+02 -3.124188e+01
91 3096     4.308447e+02 -3.055865e+01
91 1644     7.162983e+02 -2.424072e+01
91 335     -4.236145e+01 4.032109e+02
91 3405     6.949780e+02 -5.744507e+00
91 1518     -7.448774e+02 1.029577e+02
91 2200     -3.005505e+02 6.111093e+01
91 2682     -4.715423e+02 1.096700e+02
91 525     -7.546286e+02 1.116935e+02
91 3406     4.449567e+02 5.344305e+01
91 742     -7.677797e+02 1.114625e+02
91 3060     -4.501866e+02 4.816183e+01
91 1412     -7.417112e+02 1.313574e+02
91 818     -5.165906e+01 1.364903e+02
91 1465     -6.068268e+02 9.929440e+01
91 1497     -6.352218e+02 9.736127e+01
91 2338     2.864528e+02 5.173880e+01
91 817     -3.747542e+02 5.657059e+01
91 377     -1.299733e+02 8.932339e+01
91 482     2.868860e+01 7.422476e+01
91 751     -2.207963e+02 1.073289e+02
91 3155     -7.596558e+02 6.899277e+01
91 1559     -6.991272e+02 6.234970e+01
91 3371     -4.161260e+02 5.487274e+01
91 458     6.920010e+02 4.162730e+02
91 3236     6.061010e+02 4.344457e+02
91 321     -1.444002e+02 2.337693e+02
91 528     -3.714325e+01 9.621362e+01
91 517     3.329285e+00 3.162857e+02
91 442     -1.700931e+02 1.751255e+02
91 463     -1.140628e+02 4.420900e+02
91 2329     2.238506e+02 4.293597e+01
91 415     -1.659141e+02 3.646057e+02
91 1140     -2.000261e+02 3.645742e+02
91 416     -1.802834e+02 3.649853e+02
91 312     3.887183e+02 3.697887e+02
91 414     -1.096538e+02 3.628088e+02
91 1355     -4.306091e+01 3.690663e+02
91 446     -4.597146e+02 3.694799e+02
91 410     -2.537500e+02 3.603385e+02
91 423     3.610203e+02 3.705153e+02
91 424     3.363291e+02 3.712126e+02
91 3407     5.683300e+02 3.731775e+02
91 420     -2.002162e+02 3.763806e+02
91 823     3.541554e+02 3.780353e+02
91 825     -2.478047e+02 3.798611e+02
91 421     -3.314463e+02 3.796924e+02
91 422     -2.671216e+02 3.824980e+02
91 396     -1.646320e+01 3.877695e+02
91 425     -1.987532e+02 3.871071e+02
91 426     -2.240541e+02 3.874612e+02
91 397     -1.872299e+02 3.912365e+02
91 830     -4.209900e+00 3.039120e+02
91 783     -2.807212e+02 2.506885e+02
91 2011     6.256909e+02 2.637976e+02
91 1148     -2.937285e+02 2.656143e+02
91 380     -3.149884e+01 2.746182e+02
91 1472     6.642876e+02 2.754772e+02
91 512     -4.672229e+01 2.754837e+02
91 514     -6.566650e+00 2.813253e+02
91 515     -2.538153e+01 2.824431e+02
91 513     -1.546930e+02 2.822706e+02
91 828     2.325562e+00 2.846492e+02
91 413     -4.722803e+01 3.600819e+02
91 831     -1.040281e+02 3.153652e+02
91 518     -5.536255e+00 3.209311e+02
91 516     -1.481087e+02 3.203608e+02
91 2367     -3.780255e+02 3.284025e+02
91 519     -6.681830e+01 3.317273e+02
91 2083     5.550962e+02 3.416510e+02
91 409     -5.571655e+01 3.510191e+02
91 411     -1.341248e+01 3.535245e+02
91 1401     -1.146945e+02 3.550106e+02
91 531     -2.381800e+02 3.552366e+02
91 844     -2.161820e+02 4.672768e+02
91 456     -2.890474e+02 4.335186e+02
91 1656     7.207526e+02 4.418667e+02
91 838     -1.846106e+01 4.427544e+02
91 465     -3.306738e+01 4.424518e+02
91 464     -1.305787e+02 4.426835e+02
91 449     -1.452737e+02 4.432326e+02
91 461     -1.596194e+02 4.435446e+02
91 462     -1.741261e+02 4.433401e+02
91 431     -1.761475e-01 4.531350e+02
91 1400     1.299670e+01 4.619645e+02
91 3100     -4.562109e+02 4.661132e+02
91 1162     6.237631e+02 4.337756e+02
91 432     -3.320617e+02 4.686287e+02
91 1406     4.767358e+01 4.806401e+02
91 1536     -6.114471e+02 5.734464e+01
91 3408     1.399725e+02 2.859012e+02
91 1139     -7.391388e+01 3.607584e+02
91 837     1.477167e+01 4.375973e+02
91 451     -9.995056e+00 4.115429e+02
91 394     -1.192381e+02 3.945562e+02
91 392     -1.645189e+02 3.966174e+02
91 391     -1.787924e+02 3.974137e+02
91 389     -8.257312e+01 3.985969e+02
91 401     -2.644061e+01 4.031931e+02
91 400     -9.379004e+01 4.043034e+02
91 408     -1.906299e+01 4.099016e+02
91 851     -3.405078e+01 4.091366e+02
91 403     -1.036650e+02 4.096576e+02
91 402     -2.075154e+02 4.100473e+02
91 404     -1.311378e+02 4.112354e+02
91 393     -4.583960e+01 3.932325e+02
91 405     -1.517026e+02 4.111371e+02
91 406     -1.679625e+02 4.117142e+02
91 450     -9.027014e+01 4.134121e+02
91 407     -2.822103e+02 4.139206e+02
91 398     -6.223955e+02 4.156707e+02
91 853     -1.994445e+02 4.208181e+02
91 1108     6.814633e+02 4.249777e+02
91 839     6.305309e+02 4.261756e+02
91 455     -2.554463e+02 4.318866e+02
91 457     -2.077155e+02 4.322079e+02
91 1745     -4.527735e+02 3.809171e+01
91 3058     -6.257771e+02 3.856540e+01
91 2237     -6.734514e+02 3.849249e+01
91 1044     -2.377115e+02 4.061121e+01
91 1384     -6.650529e+02 4.415900e+01
91 358     -6.349872e+02 4.531131e+01
91 1776     -4.647751e+02 4.637607e+01
91 3093     -4.807273e+02 4.960056e+01
91 3159     -4.583783e+02 5.651981e+01
91 1460     -6.393331e+02 3.652271e+01
91 1094     -7.824098e+02 5.672647e+01
91 1463     -5.504148e+02 5.804352e+01
91 1480     -4.842245e+02 6.193002e+01
91 1482     -5.997003e+02 6.398697e+01
91 1741     8.129340e+01 -5.075762e+02
91 1213     2.395687e+02 -4.952001e+02
91 871     3.810815e+01 -4.940197e+02
91 1174     3.609302e+02 -1.965752e+02
91 872     3.875044e+02 -6.615735e+01
91 488     6.989010e+02 -4.107062e+01
91 1979     6.502728e+02 -2.147363e+01
91 1670     7.273147e+02 -1.794830e+01
91 719     4.322408e+02 -8.336792e+00
91 2854     7.396545e+02 -2.300110e+00
91 2641     -6.693878e+02 1.279507e+02
91 535     -1.469298e+02 1.308557e+02
91 818     -5.446008e+01 1.358717e+02
91 537     -2.047393e+02 1.515286e+02
91 2644     -6.829974e+02 1.546082e+02
91 536     -6.524431e+02 1.635435e+02
91 505     -1.225924e+02 1.653706e+02
91 1075     -5.817956e+02 1.252417e+02
91 371     -5.730157e+01 1.684170e+02
91 1493     -7.296688e+02 1.717193e+02
91 506     -2.612670e+02 1.777635e+02
91 1419     -7.345357e+02 1.786745e+02
91 787     -7.709788e+02 1.798687e+02
91 443     -2.245202e+02 1.821420e+02
91 508     -5.330865e+01 1.845003e+02
91 509     -1.577783e+02 1.879767e+02
91 356     -1.389047e+02 1.915974e+02
91 717     -7.481467e+02 9.311591e+01
91 2906     -6.175358e+02 7.561111e+01
91 2870     -7.380263e+02 7.990173e+01
91 1675     -1.410239e+02 7.999960e+01
91 868     -2.020175e+02 8.648639e+01
91 494     -6.076611e+01 9.129520e+01
91 1127     -1.945934e+02 9.387186e+01
91 887     -8.089661e+01 9.742712e+01
91 811     -3.884427e+02 9.851474e+01
91 526     -2.318058e+02 9.931848e+01
91 1939     7.902767e+02 1.097302e+02
91 2630     -7.079734e+02 1.109345e+02
91 439     -1.910654e+02 1.200322e+02
91 1387     -5.944992e+02 1.207032e+02
91 2002     6.241260e+02 3.907447e+02
92 2229     7.028037e+02 4.510493e+02
92 1497     -4.972558e+02 7.981015e+01
92 2741     4.682374e+02 -6.129822e+00
92 112     2.204182e+02 4.545254e+02
92 117     -1.914802e+02 3.923905e+02
92 2514     2.044086e+01 2.578723e+02
92 115     -6.529968e+01 2.208715e+02
92 1419     -5.943549e+02 1.658925e+02
92 692     -2.296470e+02 1.074030e+01
92 121     2.784918e+01 1.934364e+02
92 2290     -4.224200e+02 4.236798e+01
92 1105     -5.246515e+02 1.647037e+02
92 120     -1.091873e+02 2.850885e+02
92 1541     -2.411448e+02 3.126572e+02
92 128     2.394305e+02 4.960829e+02
92 130     -1.293859e+02 1.807877e+02
92 126     -2.810309e+01 1.280427e+02
92 1067     -6.910923e+02 4.609854e+01
92 2280     5.627015e+02 -3.935773e+01
92 131     -5.630731e+01 4.308576e+02
92 132     -1.401028e+02 3.639660e+02
92 133     1.300869e+02 2.863794e+02
92 2906     -4.803706e+02 5.919342e+01
92 699     -7.562463e+01 4.475812e+01
92 224     -3.215057e+02 1.974170e+01
92 1224     1.956940e+01 1.541064e+01
92 701     2.157612e+02 -1.525336e+01
92 1508     1.126578e+02 -7.876770e+00
92 122     5.056641e+02 2.225592e+01
92 150     -2.312256e+00 1.019381e+02
92 1631     -2.546232e+02 4.409451e+01
92 160     -1.264423e+01 1.411873e+02
92 149     -1.110278e+02 1.442162e+02
92 159     5.849579e+01 3.259939e+02
92 147     5.314905e+01 3.582827e+02
92 707     -4.380737e+00 3.608738e+02
92 1037     -1.417527e+02 4.046984e+02
92 146     -2.240094e+01 4.103747e+02
92 709     7.299011e+02 4.370846e+02
92 1217     7.325498e+02 4.865330e+02
92 878     -6.923484e+02 3.106665e+01
92 1044     -9.970532e+01 2.169815e+01
92 1049     -7.041066e+02 3.186707e+00
92 1368     2.821901e+02 -2.308765e+01
92 703     -1.728057e+02 9.339059e+01
92 2426     -4.783078e+02 1.215739e+02
92 2616     6.222993e+02 -5.139282e+01
92 1000     6.658607e+02 -5.618774e+01
92 716     7.780311e+02 4.346087e+02
92 167     1.594886e+02 4.193252e+02
92 171     1.137343e+02 4.094769e+02
92 714     7.789259e+02 3.980059e+02
92 194     -1.091863e+02 3.830026e+02
92 172     -3.574451e+01 3.632459e+02
92 711     -1.340087e+02 3.312665e+02
92 173     4.306885e+00 3.319854e+02
92 176     -1.550490e+02 2.590225e+02
92 175     9.875897e+01 2.606501e+02
92 756     -5.031514e+02 2.065130e+02
92 178     -1.266589e+02 1.772116e+02
92 276     -5.484857e+02 2.997083e+01
92 374     -6.182027e+02 1.212397e+02
92 2205     6.429944e+02 -3.284955e+01
92 213     3.876477e+01 4.300155e+02
92 193     1.156848e+02 3.465377e+02
92 2299     -5.595703e+02 1.617061e+02
92 197     -3.628375e+01 1.783268e+02
92 177     -1.108561e+02 1.879797e+02
92 1582     -6.753957e+02 1.918169e+02
92 1705     1.345388e+02 2.457284e+02
92 202     6.553760e+01 2.869297e+02
92 174     7.692645e+01 2.999538e+02
92 252     -1.862445e+01 3.365269e+02
92 196     -1.695414e+02 1.551125e+02
92 205     1.128160e+02 3.706087e+02
92 206     3.198914e+01 3.755462e+02
92 209     -1.001101e+02 4.060689e+02
92 210     3.741412e+01 4.068727e+02
92 722     1.331118e+02 4.189798e+02
92 212     5.205072e+01 4.210613e+02
92 214     6.945526e+01 4.313168e+02
92 215     1.529840e+01 4.349663e+02
92 775     7.061995e+02 4.641704e+02
92 1439     3.232168e+02 5.033284e+02
92 841     7.070027e+02 4.151298e+02
92 227     -6.412299e+01 1.124261e+02
92 726     7.214141e+02 -6.377972e+01
92 1529     -2.894920e+02 9.067993e+00
92 1247     -3.152795e+01 1.584650e+01
92 1084     -6.222351e+02 2.389499e+01
92 1051     -1.759170e+02 5.428595e+01
92 1570     -5.853219e+02 7.865994e+01
92 265     2.965082e+01 8.139493e+01
