317 13294 71055
0 0     -3.466554e+02 5.772121e+01
199 12248     6.988138e+02 -1.902860e+02
199 7621     -2.806326e+02 -1.571066e+02
199 6803     -3.402776e+02 -1.544407e+02
199 6821     -1.590629e+02 2.610337e+02
199 2018     -5.024663e+02 -5.370996e+01
199 2590     -5.031071e+02 -8.971680e+00
199 1217     7.583595e+02 7.126431e+01
199 4118     4.557368e+02 2.379351e+02
199 1402     -3.310581e+02 4.415457e+02
199 2312     -1.047162e+02 2.754019e+02
199 9232     -1.309976e+02 1.004810e+01
199 759     1.813492e+02 5.565015e+01
199 227     2.020414e+02 3.216003e+01
199 1687     -2.342438e+02 2.935767e+01
199 12249     -9.146857e+01 3.268170e+01
199 186     1.523675e+02 2.787762e+01
199 9     -4.972242e+02 2.258850e+01
199 846     -1.709666e+02 2.333630e+01
199 8944     4.157080e+01 2.207928e+01
199 12250     -2.793929e+02 3.533075e+02
199 1232     7.027979e+01 5.834473e+00
199 1213     1.236304e+02 -7.990601e+00
199 3197     2.835881e+02 -1.372656e+01
199 29     -3.063246e+02 -2.121643e+01
199 307     3.695715e+02 -2.487689e+01
199 2705     2.154346e+01 -3.139111e+01
199 774     5.301597e+02 -3.562378e+01
199 32     -3.981933e+02 -3.927771e+01
199 2520     1.320029e+02 3.585369e+02
199 4646     2.178314e+02 2.145942e+02
199 816     3.746534e+02 3.780943e+02
199 12251     -3.928909e+02 3.342330e+02
199 769     -1.720577e+02 3.351659e+02
199 820     -1.260319e+02 3.348125e+02
199 903     3.027009e+02 3.258322e+02
199 11675     -2.618547e+02 2.928436e+02
199 195     4.346051e+02 2.867947e+02
199 10     -2.771561e+02 2.535955e+02
199 3981     4.929492e+02 2.379215e+02
199 9161     3.003561e+02 2.294670e+02
199 7643     3.247811e+02 4.381811e+02
199 1695     -4.381092e+02 1.974161e+02
199 6840     3.678372e+02 1.883183e+02
199 2307     -3.356657e+02 1.817294e+02
199 17     -4.405178e+02 1.632950e+02
199 6568     -4.628850e+02 1.526701e+02
199 89     5.655344e+02 1.421022e+02
199 793     -1.909299e+02 1.332163e+02
199 762     -3.256775e+02 1.201986e+02
199 6838     -5.086675e+02 1.176363e+02
199 515     1.420998e+02 1.143043e+02
199 3489     -5.057283e+02 -1.094309e+02
199 4154     -3.078880e+02 -5.908612e+01
199 2404     2.688214e+02 1.453342e+02
199 956     4.282985e+02 -5.514386e+01
199 11095     -4.579285e+01 -1.812278e+02
199 957     2.689502e+02 -5.777802e+01
199 8336     4.828300e+02 -6.211304e+01
199 7980     4.838484e+02 -8.470850e+01
199 12252     -6.625679e+02 -8.925513e+01
199 2016     -1.901452e+02 -1.052911e+02
199 2089     -4.669786e+02 -1.103634e+02
199 4048     4.843101e+02 -1.168098e+02
199 8023     2.751685e+02 -1.251484e+02
199 3966     5.117477e+02 -1.293385e+02
199 377     5.658610e+02 2.239013e+02
199 2109     -4.687238e+02 -7.919647e+01
199 1237     3.627251e+02 5.004758e+02
199 2657     2.077103e+02 2.917337e+02
199 1070     2.741649e+02 -8.773737e+01
199 1315     7.515120e+02 -1.448352e+01
199 2648     -2.467307e+02 1.109639e+02
199 5617     -3.295530e+02 8.112604e+01
199 6242     -7.548114e+01 1.367235e+02
199 326     -4.362980e+02 8.157733e+01
199 3992     6.420424e+02 8.693988e+01
199 883     5.696614e+02 8.976273e+01
199 3499     -4.798622e+02 9.311053e+01
199 2723     1.605322e+02 1.043231e+02
199 5200     -1.034246e+02 1.084533e+02
199 23     -4.668797e+02 8.011777e+01
199 214     1.830730e+02 1.114238e+02
199 4014     6.602594e+01 1.128478e+02
199 2652     -2.960735e+02 1.115240e+02
199 2216     -1.814452e+02 1.145982e+02
199 2610     1.187715e+02 1.247954e+02
199 2432     2.440122e+02 1.258398e+02
199 2739     2.280758e+02 1.265849e+02
199 1854     1.949069e+02 1.288714e+02
199 2326     -2.355352e+02 1.297365e+02
199 10889     1.538062e+02 1.361460e+02
199 7777     -1.308680e+02 4.216980e+01
199 847     -1.470157e+02 2.286957e+01
199 633     -2.542418e+02 2.143872e+01
199 456     1.838977e+02 2.446533e+01
199 3137     1.214761e+02 2.507550e+01
199 2732     3.200385e+02 3.281104e+01
199 809     3.680612e+02 3.516425e+01
199 224     4.792310e+02 3.669360e+01
199 805     5.281321e+02 3.980817e+01
199 792     5.961005e+02 1.406837e+02
199 807     5.970782e+02 4.475165e+01
199 2650     7.907831e+01 4.736603e+01
199 10167     5.926379e+01 5.094678e+01
199 802     5.351292e+02 5.924072e+01
199 620     -5.203765e+02 6.686780e+01
199 1256     1.637771e+02 7.031992e+01
199 2729     9.373853e+01 6.817181e+01
199 933     -1.448093e+02 7.034357e+01
199 21     -4.844918e+02 7.232721e+01
199 942     1.971871e+02 7.881021e+01
199 2660     -1.481492e+02 3.516152e+02
199 764     1.539724e+02 2.371237e+02
199 2531     -1.463276e+02 2.402568e+02
199 12253     -1.830567e+02 2.532116e+02
199 281     3.686761e+02 2.818329e+02
199 11851     -5.981256e+02 1.170868e+02
199 399     -2.819971e+02 2.974384e+02
199 819     4.871125e+02 3.070227e+02
199 557     1.540938e+02 3.097871e+02
199 902     2.821324e+02 3.187055e+02
199 7646     1.219380e+02 3.209344e+02
199 765     -1.898892e+02 2.267612e+02
199 4038     3.115540e+02 3.632987e+02
199 905     1.511719e+02 3.789519e+02
199 4190     4.206923e+02 3.875316e+02
199 2696     4.065968e+02 4.435221e+02
199 982     3.796481e+02 5.023028e+02
199 8980     -4.933531e+02 -5.689545e+01
199 26     -4.665630e+02 1.973853e+01
199 2667     -2.303339e+02 1.857498e+02
199 318     2.110505e+02 1.150483e+02
199 6648     1.824289e+02 1.417374e+02
199 4958     -1.471677e+02 1.423238e+02
199 890     1.281472e+02 1.473822e+02
199 269     -2.747045e+02 1.599334e+02
199 1302     1.970668e+02 1.625324e+02
199 5086     -1.623315e+02 1.612617e+02
199 794     6.004449e+02 1.633193e+02
199 7480     -5.309855e+02 1.655756e+02
199 238     4.233640e+02 1.724710e+02
199 2608     4.650381e+02 1.379332e+02
199 275     1.972177e+02 1.878566e+02
199 8482     2.908280e+02 1.928349e+02
199 1241     9.528259e+01 1.946311e+02
199 1234     1.826478e+02 2.006441e+02
199 2056     -1.831218e+02 2.062907e+02
199 1358     -2.128449e+02 2.124135e+02
199 3902     1.595311e+02 2.155930e+02
199 8411     3.210868e+02 2.175374e+02
199 826     -2.449712e+02 2.188881e+02
199 3583     1.461681e+02 -2.883951e+02
199 8203     5.821165e+02 -2.170547e+02
199 8382     -6.787767e+02 -1.946522e+02
199 12254     -5.909231e+02 -1.870596e+02
199 11192     3.961245e+02 -1.789698e+02
199 11898     1.550751e+01 -1.731590e+02
199 25     -4.167099e+02 1.986658e+01
199 7691     -2.324775e+02 -3.692137e+02
199 5684     -2.515919e+02 -5.026788e+01
199 8185     -5.245574e+02 -7.672791e+01
199 33     -2.040313e+02 -7.177728e+01
199 4152     -3.375966e+02 -7.037732e+01
199 4243     -3.692816e+02 -6.992096e+01
199 728     5.319781e+02 -6.623486e+01
199 6868     -6.298603e+02 -6.021002e+01
199 782     5.482158e+02 -5.491949e+01
199 2113     -4.659408e+02 -5.316821e+01
199 7506     -4.452188e+02 -1.556625e+02
199 16     -3.216852e+02 -3.939020e+01
199 327     -5.238295e+02 -2.949561e+01
199 1314     1.566359e+02 -2.919757e+01
199 10147     4.752869e+01 -2.708459e+01
199 2712     5.300626e+02 -1.249786e+01
199 28     -4.655298e+02 -2.321667e+01
199 6827     -2.528946e+02 -1.384435e+02
199 2773     -6.725840e+02 -1.519540e+02
199 837     3.732700e+02 -1.229883e+02
199 5253     1.925181e+02 -1.236670e+02
199 835     3.255863e+02 -1.210292e+02
199 11855     -5.704910e+02 -1.633272e+02
199 5254     4.512806e+02 -1.210480e+02
199 12255     5.328169e+02 -1.144332e+02
199 2672     -1.301796e+02 -1.045978e+02
199 7550     2.878025e+02 -4.293622e+01
199 939     -1.743642e+02 6.914972e+01
199 2733     2.848549e+02 2.179547e+01
199 69     -3.041033e+02 2.182867e+01
199 4647     6.309656e+01 2.374030e+01
199 4285     -2.159974e+02 2.514240e+01
199 3379     2.249890e+02 1.569458e+00
199 6915     -6.523456e+01 2.706348e+01
199 50     -5.610230e+02 3.515424e+01
199 5626     -4.794836e+02 3.513495e+01
199 12117     -5.608328e+02 5.198651e+01
199 51     -5.344326e+02 5.612518e+01
199 937     -1.594604e+02 5.873627e+01
199 10904     -2.536222e+02 6.111414e+01
199 298     2.132386e+02 6.806543e+01
199 56     -5.488351e+02 6.798706e+01
199 2714     -4.148468e+02 -2.970245e+01
199 999     1.709698e+02 3.566718e+02
199 9995     7.448738e+02 -3.811578e+01
199 5559     4.126385e+02 -3.810132e+01
199 4257     3.989977e+02 -3.781262e+01
199 13     -6.682025e+02 -3.215332e+01
199 8391     -7.538138e+02 -3.269275e+01
199 6869     -7.679760e+02 -3.107709e+01
199 6896     -7.591217e+01 -2.889972e+01
199 2709     1.045377e+02 -2.752814e+01
199 203     -6.326622e+02 -2.772455e+01
199 1472     -2.166551e+02 -2.635858e+01
199 64     -4.026647e+02 -2.119861e+01
199 1474     2.261643e+02 -2.050958e+01
199 12256     -6.422457e+02 -1.825946e+01
199 1095     5.765226e+02 -1.349011e+01
199 8892     -3.036696e+02 -7.419189e+00
199 8960     4.880402e+01 -1.520081e+00
199 1713     -2.568546e+02 1.774458e+02
199 41     -3.456737e+02 1.379783e+02
199 4960     2.417987e+02 1.392731e+02
199 868     -2.841678e+02 1.464948e+02
199 7657     4.474044e+02 1.479199e+02
199 1702     -1.795706e+02 1.478380e+02
199 869     -3.623949e+02 1.577655e+02
199 2080     -2.284495e+02 1.616781e+02
199 12257     5.000464e+02 1.642378e+02
199 2081     -2.448072e+02 1.662465e+02
199 799     -1.792578e+02 1.691475e+02
199 1739     -3.127044e+02 1.359560e+02
199 1738     -1.268999e+02 1.828901e+02
199 42     -5.224156e+02 2.072743e+02
199 1709     -2.620107e+02 2.218754e+02
199 6788     -9.546063e+01 2.298313e+02
199 5536     5.580243e+02 2.477132e+02
199 9968     3.093080e+02 2.623548e+02
199 11020     -9.756573e+01 2.684585e+02
199 900     1.345441e+02 3.150513e+02
199 8767     3.059083e+02 3.241282e+02
199 2751     5.428149e+02 9.103378e+01
199 943     3.413154e+02 7.599252e+01
199 2728     5.258069e+01 7.885977e+01
199 941     5.829122e+02 7.968063e+01
199 332     2.267655e+02 8.070172e+01
199 10331     -3.169745e+02 8.280099e+01
199 2066     -5.077323e+02 9.099054e+01
199 801     5.982859e+02 9.142361e+01
199 10604     -6.797052e+01 7.173660e+01
199 2741     -5.572558e+02 1.031548e+02
199 2976     -6.037036e+02 1.018328e+02
199 2721     -1.337808e+02 1.049530e+02
199 39     -5.336702e+02 1.069586e+02
199 321     1.465914e+02 1.125748e+02
199 796     -2.224708e+02 1.107490e+02
199 6879     -5.466576e+02 1.192831e+02
199 9283     2.687332e+02 1.282466e+02
199 7608     -6.163320e+02 -2.201522e+02
199 12258     5.712699e+02 -2.025892e+02
199 12259     2.900160e+02 -1.966952e+02
199 7784     -7.626663e+02 -1.867857e+02
199 11459     1.442194e+02 -1.755382e+02
199 6888     5.988656e+02 -1.727523e+02
199 11896     -1.024829e+01 -1.695333e+02
199 251     4.188746e+02 9.803107e+01
199 5533     -4.931375e+02 -5.595433e+02
199 10343     -1.746425e+02 -3.129240e+02
199 5576     -7.398025e+02 -8.776746e+01
199 3029     -1.237516e+02 -1.233287e+02
199 4051     -4.852085e+02 -9.916565e+01
199 6256     2.587526e+02 -9.629688e+01
199 2090     -2.112527e+02 -9.633832e+01
199 1072     -2.498180e+02 -9.216779e+01
199 2749     -1.691333e+02 -8.610779e+01
199 2108     -1.273543e+02 -6.774585e+01
199 12260     7.853590e+02 -5.996722e+01
199 65     -4.149604e+02 -5.504980e+01
199 4157     6.182004e+02 -5.200098e+01
199 2771     -4.151280e+02 -1.418743e+02
199 2458     7.700951e+02 -1.458335e+02
199 8861     3.317805e+02 -1.454353e+02
199 11093     2.864438e+02 -1.467941e+02
199 6884     3.824049e+02 -1.442480e+02
199 11644     6.844124e+02 -4.472864e+01
199 9043     4.818735e+02 -1.385794e+02
199 4983     1.681691e+02 -1.316972e+02
199 6268     1.468167e+02 -1.326438e+02
199 4046     -4.499476e+02 -1.275785e+02
199 11656     6.188839e+02 -1.272180e+02
199 1123     -1.682672e+02 -1.271740e+02
199 915     2.289915e+02 -1.120091e+02
199 8992     5.688599e+01 -4.933197e+01
199 1863     1.759091e+02 3.176469e+02
199 9887     2.212173e+02 3.106642e+02
199 1053     2.891057e+02 -6.129248e+01
199 449     -2.978675e+02 2.547212e+02
199 4943     6.577994e+02 2.322968e+01
199 1077     -3.180366e+02 2.458527e+01
199 363     1.097227e+02 2.205730e+02
199 976     4.441184e+02 2.180463e+02
199 4039     3.291279e+02 3.921493e+02
199 3408     5.919471e+02 -1.152943e+02
199 5805     2.763691e+02 1.998075e+02
199 11034     3.537576e+02 3.775092e+01
199 2343     -1.446077e+02 4.712158e+01
199 8423     -3.260499e+02 4.967273e+01
199 924     -3.975353e+02 4.925214e+01
199 1019     -4.496849e+02 6.101825e+01
199 11669     -4.954402e+02 1.329033e+02
199 4870     7.736224e+01 -1.654510e+02
199 3909     -3.332177e+02 3.919819e+02
199 926     3.327413e+02 4.584819e+02
199 9305     3.690668e+02 4.575886e+02
199 4262     3.478092e+02 5.006543e+02
199 2439     -3.437399e+02 4.554374e+02
199 8501     -3.170081e+02 4.543719e+02
199 1038     3.628445e+02 5.064891e+02
199 8293     -3.092509e+02 4.250906e+02
199 12261     -3.435161e+02 4.191223e+02
199 2820     3.577460e+02 4.423964e+02
199 2697     3.608923e+02 4.169685e+02
199 996     -3.355759e+02 3.611449e+02
200 466     -9.176807e+01 1.321351e+02
200 12262     -7.387990e+02 4.780640e+01
200 12263     -7.763446e+01 -4.406382e+02
200 6052     1.505511e+02 -2.175735e+02
200 8302     -1.136008e+02 1.029525e+02
200 471     1.376624e+02 1.754751e+02
200 10615     -5.020239e+02 -3.119543e+01
200 4435     -3.981903e+02 3.597793e+02
200 663     -3.043000e+02 3.048259e+02
200 667     4.978374e+02 2.960668e+02
200 9645     3.974131e+02 -2.462387e+02
200 11926     -4.255087e+02 -2.079001e+02
200 8093     -5.381250e+02 -1.348039e+02
200 9011     2.421132e+02 -7.878082e+01
200 6057     4.025718e+02 3.629742e+02
200 2477     2.160237e+02 2.093079e+02
200 472     2.746917e+02 1.592220e+02
200 5028     3.812732e+02 5.467297e+01
200 6273     2.506469e+02 3.846637e+01
200 10102     4.837537e+02 -2.846412e+02
200 5759     3.431628e+01 -4.573335e+02
200 5703     -7.242328e+02 -1.629862e+02
200 10745     -2.718406e+02 8.101801e+01
200 477     -3.484546e+02 -2.282943e+02
200 11929     3.262800e+02 -4.740447e+02
200 12264     3.602583e+02 3.974435e+02
200 6274     -4.719420e+02 3.040070e+02
200 4656     1.423960e+02 2.466176e+02
200 12043     -4.775067e+02 2.146063e+02
200 498     -7.080472e+02 9.736600e+01
200 7989     -6.395059e+02 9.380588e+01
200 12265     -4.592156e+02 8.926196e+01
200 11928     -4.071061e+02 9.044351e+01
200 499     -3.606746e+02 7.773163e+01
200 5708     5.410791e+02 5.420630e+01
200 182     1.088605e+01 -4.895105e+01
200 12266     -7.165820e+02 -6.041138e+01
200 11662     6.838627e+02 -9.765808e+01
200 8443     6.366583e+02 -1.165456e+02
200 8698     1.620507e+02 -1.938506e+02
200 5712     4.755251e+02 -2.332114e+02
200 11082     -7.837093e+02 -3.136444e+02
200 12267     6.495273e+02 -3.607759e+02
200 113     -3.534550e+02 -8.685205e+01
200 12268     -5.924338e+02 -3.296336e+02
200 12041     2.235806e+02 -5.771631e+01
200 5722     -2.183815e+02 -5.595215e+01
200 3722     4.429050e+02 -7.296198e+01
200 10811     3.511028e+02 -5.033234e+01
200 140     -4.387469e+02 -4.832904e+01
200 1613     5.256755e+02 -4.078687e+01
200 6063     -4.935080e+02 2.574658e+02
200 5723     5.065706e+02 -7.292963e+01
200 698     5.950919e+02 -7.358685e+01
200 6061     -6.792784e+02 -7.579834e+01
200 3472     -4.125807e+02 -8.450940e+01
200 146     -4.743787e+02 -8.883545e+01
200 115     -2.904951e+02 -8.923041e+01
200 494     -2.347003e+02 -9.085461e+01
200 125     5.011996e+02 -1.333319e+01
200 6067     -5.525428e+02 9.825439e+00
200 496     -3.358051e+02 9.450378e+00
200 4659     2.752485e+02 1.719269e+01
200 497     3.083854e+02 4.467108e+01
200 8008     -3.065022e+02 4.660883e+01
200 8005     -6.783145e+02 5.431610e+01
200 5707     4.593999e+02 5.786511e+01
200 5711     -6.319045e+02 1.353016e+02
200 8923     2.136212e+02 1.758409e+02
200 12269     -2.044671e+02 2.817659e+02
200 4360     -3.964636e+02 4.091604e+02
200 501     5.807130e+02 -1.050090e+02
200 4792     -4.586426e+00 -2.629374e+02
200 137     3.131260e+02 -2.571559e+02
200 188     -3.601416e+01 -1.032336e+02
200 9578     5.872972e+02 -4.783600e+02
200 519     4.183992e+02 -1.053815e+02
200 5716     5.289453e+02 -1.054249e+02
200 846     -1.681852e+02 -1.071873e+02
200 1143     3.584695e+02 -1.089125e+02
200 5727     -2.048492e+02 -1.155913e+02
200 508     -6.272711e+02 -1.242893e+02
200 5717     -6.813322e+02 -1.482780e+02
200 5718     -4.743282e+02 -1.628906e+02
200 1171     -2.330768e+02 -1.755256e+02
200 5714     7.210031e+02 -1.802543e+02
200 3486     -5.478317e+02 -1.827079e+02
200 2489     -3.175935e+02 -1.370286e+02
200 5728     -9.054425e+01 -1.178553e+02
200 227     2.325148e+02 -1.149406e+02
200 531     -2.356649e+02 -1.421806e+02
200 5729     1.549730e+02 -1.503348e+02
200 6563     4.689294e+02 -1.621365e+02
200 6517     -2.887539e+02 -1.746887e+02
200 6068     -8.975970e+01 -1.786095e+02
200 542     -3.866105e+02 -1.945670e+02
200 5731     7.264417e+02 -2.153908e+02
200 239     3.736167e+02 3.031549e+01
200 20     -5.997509e+02 -9.162830e+01
200 139     2.070232e+02 -8.627661e+01
200 5633     -6.257792e+02 -6.826984e+01
200 5725     -9.255432e+01 -5.394873e+01
200 8195     -6.888574e+02 -4.089178e+01
200 486     -4.699012e+02 -2.861920e+01
200 513     -2.806838e+02 6.721191e-01
200 178     -3.572636e+02 4.357361e+00
200 175     3.135801e+02 8.673340e+00
200 5797     -6.385073e+02 2.642957e+01
200 11932     5.812595e+02 -2.999037e+02
200 1153     -1.522887e+02 -2.893117e+02
200 8237     4.413811e+02 -2.855596e+02
200 2603     5.830494e+02 -2.581760e+02
200 8755     4.400199e+02 -2.361145e+02
200 8702     2.745054e+02 4.313739e+01
200 618     1.873439e+02 -2.968359e+01
200 538     -2.859398e+02 -1.416195e+02
200 211     -6.982017e+02 3.165527e+01
200 11663     -9.535474e+01 -2.345510e+02
200 526     1.466823e+02 1.074196e+02
200 1160     3.556686e+02 3.376336e+02
200 2843     1.461057e+02 3.284988e+02
200 7574     4.223547e+02 2.359116e+02
200 11080     -3.539445e+02 2.197378e+02
200 522     -5.219470e+02 1.689742e+02
200 552     -7.813385e+01 4.305170e+01
200 240     6.856000e+01 5.920776e+01
200 5739     4.956880e+02 6.848584e+01
200 5740     -5.710697e+02 8.004639e+01
200 158     -4.965233e+02 9.246674e+01
200 3889     5.192961e+02 9.452795e+01
200 384     3.996278e+02 9.839252e+01
200 6075     -6.624536e+02 1.083116e+02
200 1162     -2.764225e+02 1.606063e+02
200 545     1.226221e+02 1.326257e+02
200 1629     -5.789673e+02 1.827004e+02
200 128     -2.108642e+02 8.389288e+01
200 558     -4.725180e+02 1.334982e+02
200 8016     -6.379595e+02 7.147974e+01
200 5756     -1.699918e+02 7.192096e+01
200 10757     -3.430792e+02 5.351050e+01
200 2388     5.757405e+02 4.735956e+01
200 10181     -4.171346e+02 3.973029e+01
200 556     -1.158811e+02 3.281305e+01
200 11936     -7.879411e+02 2.773621e+01
200 41     -3.148410e+02 2.299084e+01
200 244     1.706788e+02 2.341858e+01
200 549     -5.073499e+02 1.258954e+01
200 9774     1.492469e+02 6.793640e+00
200 595     3.634889e+02 2.770264e+00
200 210     -3.846722e+02 -2.019897e+00
200 8048     1.682861e+02 -1.153003e+01
200 6072     2.072803e+01 -1.608246e+01
200 1169     1.491799e+02 -1.714227e+01
200 559     -4.081936e+02 3.540587e+02
200 152     1.502603e+02 1.455494e+02
200 8013     1.264402e+02 3.503053e+02
200 5753     4.498821e+02 3.410069e+02
200 2027     -2.372620e+02 2.995897e+02
200 905     1.374907e+02 2.949398e+02
200 8058     9.159424e+01 2.819615e+02
200 6073     -5.128441e+02 2.102591e+02
200 5672     1.191259e+02 1.818650e+02
200 5632     1.848355e+02 1.791062e+02
200 12270     -1.720436e+02 1.662688e+02
200 5790     9.279358e+00 8.842114e+01
200 230     9.314630e+01 1.456103e+02
200 419     -4.360897e+02 1.333435e+02
200 5671     1.732238e+02 1.308901e+02
200 8033     -5.633002e+02 1.244421e+02
200 5788     -2.384600e+02 1.187681e+02
200 12271     3.811752e+02 4.089165e+02
200 2789     3.481886e+02 9.688876e+01
200 3202     7.133289e+01 -3.032813e+02
200 200     6.065576e+02 -2.373966e+02
200 1184     -3.859822e+02 -2.528486e+02
200 560     -3.663416e+02 -2.637825e+02
200 248     -3.089954e+02 -2.897304e+02
200 199     -5.188416e+02 -2.028989e+02
200 6071     -5.516841e+02 4.239899e+01
200 4665     3.733900e+02 -1.059703e+02
200 8452     6.711732e+02 -5.689478e+01
200 568     -6.507395e+02 -8.432043e+01
200 567     -5.713410e+02 -9.257709e+01
200 26     -4.437553e+02 -1.055818e+02
200 6084     -1.461436e+02 -1.060453e+02
200 6264     1.681608e+02 -1.229541e+02
200 8044     -2.628598e+02 -2.004221e+02
200 4713     4.527051e+01 -2.083220e+02
200 579     -1.387059e+02 -1.285112e+02
200 201     -5.381407e+02 -1.873172e+02
200 2025     5.104744e+02 -1.858508e+02
200 315     1.617853e+01 -1.715728e+02
200 576     -3.143752e+02 -1.730226e+02
200 6069     -6.525224e+02 -1.574152e+02
200 12272     -4.085248e+02 -1.548734e+02
200 11934     -6.840944e+02 -2.335361e+02
200 5696     4.895535e+02 -2.734603e+02
200 11079     3.914022e+02 2.134805e+02
200 11084     4.441437e+02 4.589349e+01
200 8151     1.918745e+02 4.077600e+01
200 5636     -3.175976e+02 4.546155e+01
200 1146     -1.752558e+02 5.002283e+01
200 10833     -7.018553e+02 5.433179e+01
200 621     -5.986062e+02 -3.723553e+01
200 6088     -4.216325e+02 5.750146e+01
200 326     -4.045565e+02 -3.609875e+01
200 8170     -2.352626e+02 5.803546e+01
200 8714     3.203176e+02 6.190515e+01
200 5598     2.109495e+02 8.839908e+01
200 8065     -6.405529e+02 1.067898e+02
200 6090     -6.135642e+02 1.158680e+02
200 12273     6.688076e+02 -3.566034e+01
200 5789     -7.595091e+02 1.161890e+02
200 7657     5.222148e+02 -9.440857e+00
200 8054     -7.213742e+02 -2.566553e+01
200 246     5.444957e+02 -1.989673e+01
200 177     4.627247e+02 -1.721722e+01
200 8047     6.495040e+02 -1.451862e+01
200 2799     3.213131e+02 -1.305243e+01
200 6603     2.815287e+02 -1.343433e+01
200 3361     2.972339e+02 -3.101257e+01
200 12274     -7.952769e+02 -1.249359e+01
200 598     -6.499425e+02 4.299359e+01
200 6605     3.826892e+02 -6.492676e+00
200 213     -6.249034e+02 5.373657e+00
200 794     6.540459e+02 1.000958e+01
200 39     -5.805116e+02 9.688049e+00
200 9690     4.106725e+02 2.399445e+01
200 8049     -5.013466e+02 3.484998e+01
200 214     2.188954e+02 -2.450232e+01
200 1865     -3.901876e+02 3.093545e+02
200 6085     -4.231579e+02 3.187114e+02
200 982     4.211775e+02 4.087156e+02
200 6277     -4.125299e+02 4.269776e+02
200 298     2.476632e+02 -7.573694e+01
200 5774     6.231815e+02 -6.861615e+01
200 8718     1.113428e+02 3.958618e+00
200 2350     -3.063693e+02 2.312317e+01
200 2362     -5.042400e+02 6.456909e+01
200 2063     1.610873e+02 2.702255e+02
200 5800     -4.239086e+02 3.906024e+02
200 557     1.444723e+02 2.185075e+02
200 285     2.635944e+02 1.219334e+02
200 587     -2.700267e+02 1.252377e+02
200 588     -5.357955e+02 1.305997e+02
200 281     4.290596e+02 1.473681e+02
200 10485     1.920048e+02 1.511416e+02
200 2920     7.537036e+01 1.512789e+02
200 10124     4.085160e+02 1.559477e+02
200 1245     5.175020e+02 1.834352e+02
200 11937     2.738175e+02 2.053443e+02
200 604     -1.804787e+02 2.121685e+02
200 646     -6.827673e+02 1.200049e+02
200 10165     -4.885334e+02 2.260681e+02
200 5544     3.195488e+02 2.441682e+02
200 645     1.186235e+02 2.494154e+02
200 2337     -2.637642e+02 2.538703e+02
200 5784     -4.227585e+02 2.809273e+02
200 12275     4.630568e+02 -2.934081e+02
200 5760     5.564353e+02 -2.895198e+02
200 10640     -5.768092e+02 -2.570720e+02
200 605     -4.958612e+02 -2.472286e+02
200 11935     -7.513550e+02 -2.204128e+02
200 956     4.888646e+02 -2.191733e+02
200 6864     4.350679e+02 -3.291462e+02
200 627     -2.622172e+02 -1.091409e+02
200 635     -3.864764e+02 -1.060192e+02
200 5650     1.371900e+02 -9.455145e+01
200 637     -5.511332e+02 -9.308087e+01
200 222     1.691611e+02 -8.941583e+01
200 634     -7.047749e+02 -8.672467e+01
200 332     2.624244e+02 -6.304205e+01
200 632     4.431063e+02 -1.242107e+02
200 11195     3.233372e+02 -5.841956e+01
200 8083     -1.405750e+02 -5.472571e+01
200 619     -1.737199e+02 -5.549170e+01
200 5553     -5.132360e+02 -5.294489e+01
200 6087     -5.823756e+02 -5.094330e+01
200 8955     3.773281e+02 -4.498810e+01
200 5773     5.951770e+01 -4.409796e+01
200 622     -2.490903e+02 -4.424017e+01
200 6278     1.380320e+02 -1.767748e+02
200 7207     4.619664e+02 -2.189888e+02
200 351     -4.957491e+02 -2.194570e+02
200 609     -3.843556e+02 -2.149753e+02
200 610     -5.433498e+02 -2.120527e+02
200 922     -3.302455e+02 -2.090198e+02
200 34     -3.668326e+02 -2.071384e+02
200 345     3.377871e+02 -2.022142e+02
200 620     -5.643482e+02 -3.880298e+01
200 252     3.076305e+02 -1.692992e+02
200 1172     -3.695807e+02 -1.601233e+02
200 614     -3.066690e+02 -1.546045e+02
200 10198     -6.018254e+02 -1.509530e+02
200 4757     6.055947e+02 -1.252280e+02
200 224     5.556825e+02 -1.249579e+02
200 6363     -5.757369e+02 -1.506526e+02
200 4409     1.746134e+02 -1.452899e+02
200 6279     5.629755e+01 -1.435400e+02
200 6410     -5.277700e+02 -1.399869e+02
200 6668     3.609290e+02 -1.281105e+02
200 1100     -5.784541e+02 -1.282051e+02
200 2359     -1.573767e+02 -1.254523e+02
200 6366     -5.082248e+02 -1.828215e+02
200 66     -5.866858e+02 -1.121115e+02
200 10635     -4.940087e+02 -1.114360e+02
200 8972     -1.943050e+02 -1.037645e+02
200 1083     2.467102e+02 -9.584869e+01
200 8708     3.933116e+02 -9.222858e+01
200 5768     -5.062474e+02 -9.113379e+01
200 8927     -1.866437e+02 -8.662616e+01
200 6646     4.862582e+02 -8.217566e+01
200 1059     6.407622e+02 -2.082021e+02
200 12276     5.900430e+02 -2.341794e+02
200 8207     -5.096836e+02 -2.348755e+02
200 10350     -4.805933e+02 -2.240835e+02
200 343     -5.751310e+02 -2.245804e+02
200 1053     3.388756e+02 -2.230859e+02
200 12124     1.955946e+02 -2.195905e+02
200 12277     5.904633e+02 -2.147365e+02
200 6083     -1.579111e+02 -2.136448e+02
200 10630     -5.762743e+02 -2.073688e+02
200 314     4.872655e+02 -2.020089e+02
200 6000     4.675449e+02 -2.029396e+02
