265 11247 50103
0 0     -7.996968e+01 4.194797e+01
119 3463     -1.275278e+02 -1.093273e+02
119 3456     -7.841113e+01 -1.278642e+02
119 2350     2.885383e+02 -9.168079e+01
119 3506     -4.259876e+02 -7.759460e+00
119 2367     -1.583586e+02 -2.991248e+01
119 3482     -2.881890e+02 7.067169e+01
119 4583     5.370448e+02 1.185269e+02
119 8930     -3.141618e+02 1.776292e+02
119 6024     9.800647e+01 2.089256e+02
119 4602     2.374738e+02 -5.965900e+01
119 4585     -1.292073e+02 -6.572443e+01
119 719     -1.378680e+02 3.832986e+01
119 3870     3.832150e+02 -6.962219e+01
119 8931     -1.756677e+01 2.924405e+01
119 4652     -3.180222e+02 2.012592e+01
119 3535     -4.343940e+02 1.583234e+01
119 2370     3.940261e+02 5.220093e+00
119 8932     4.596027e+02 -5.099786e+01
119 5501     -2.050645e+02 6.449008e+01
119 3520     -2.640331e+02 4.957547e+01
119 3538     -8.247321e+01 5.086215e+01
119 1485     -3.143414e+02 5.454187e+01
119 3518     -3.888116e+02 6.062244e+01
119 3517     -4.321735e+02 6.495703e+01
119 3483     -4.071328e+02 8.192429e+01
119 2363     2.342599e+02 -1.428122e+02
119 8933     -7.592441e+02 -2.887918e+02
119 8934     -6.477086e+02 -3.391851e+02
119 4646     4.667511e+01 2.279169e+01
119 6055     4.120892e+02 -1.301630e+01
119 2392     -6.763477e+01 3.325244e+01
119 8935     6.698718e+02 7.861069e+01
119 5499     5.141080e+02 -2.378064e+01
119 8936     -1.642138e+02 -1.811102e+01
119 8937     -1.478060e+02 -9.568970e+00
119 8938     4.747864e+02 -1.902875e+01
119 8939     7.433562e+02 3.090118e+02
119 8940     1.833372e+02 -3.436153e+02
119 8941     -1.876384e+02 -5.004734e+02
119 8942     5.786857e+02 -8.648950e+01
119 2389     3.624155e+02 -1.289334e+02
119 2438     3.346187e+02 -1.391149e+02
119 2437     2.224802e+02 -2.388620e+02
119 4680     -4.742166e+02 -2.767979e+02
119 8943     -5.761853e+01 -3.043296e+02
119 8944     6.329288e+02 1.594356e+02
119 8945     -5.578481e+02 -2.215215e+02
119 3561     -4.550912e+02 -2.471394e+02
119 4712     -2.628531e+02 -3.485107e+00
119 8946     6.163020e+02 -7.291357e+01
119 8947     5.791783e+02 -7.051544e+01
119 2451     -1.314609e+02 -5.950061e+01
119 4698     6.735778e+02 -2.445990e+01
119 2429     2.228209e+02 -6.952881e+00
119 4702     4.658698e+01 3.965558e+01
119 8948     7.467544e+02 4.798819e+01
119 8949     2.739038e+01 -4.387248e+02
119 8950     2.978854e+02 1.809582e+02
119 8951     7.852202e+02 1.057192e+02
119 8696     4.341390e+02 7.512610e+01
119 8952     4.720024e+02 -6.556934e+01
119 2470     -7.051569e+01 -7.754364e+01
119 2469     -5.512775e+01 -9.165369e+01
119 2468     -7.288226e+01 -1.030009e+02
119 2450     1.356412e+02 -5.737305e-01
119 3587     2.944436e+02 -1.272589e+01
119 8953     -1.818345e+02 -2.780630e+02
119 2449     -1.965875e+02 4.030267e+01
119 905     -3.198792e+00 -1.119623e+02
119 2466     2.496005e+02 -1.209214e+02
119 8954     -2.926148e+02 -5.153047e+02
120 43     -1.122028e+01 3.674716e+01
120 4304     1.137451e+00 1.265746e+01
120 2920     1.408446e+02 -8.081833e+00
120 690     8.294336e+01 1.938187e+00
120 2218     3.286203e+01 7.682663e+00
120 2212     1.473041e+02 1.100124e+01
120 860     -2.051447e+01 1.683316e+01
120 1339     -8.722357e+01 2.672353e+01
120 2213     6.252789e+01 5.686386e+00
120 2222     1.574958e+02 6.915076e+01
120 2947     1.515910e+02 8.266690e+01
120 6255     2.113159e+01 9.695405e+01
120 4408     4.230103e+00 7.968608e+01
120 693     -1.301956e+01 7.786407e-01
120 1217     -7.915680e+00 6.929218e+01
120 3754     -1.576019e+01 8.259492e+01
120 2897     -1.276187e+01 -2.508900e+01
120 1582     -7.931139e+01 5.145293e+01
120 3753     -1.003154e+02 5.426897e+01
120 8955     -1.381509e+01 6.148433e+01
120 4228     7.627603e+01 7.753917e+01
120 1544     5.565460e+00 -5.915527e-01
120 129     1.232175e+02 6.642517e+00
120 7216     -2.970450e+01 9.852570e+00
120 3201     6.397437e+01 1.703006e+01
120 686     9.731854e+01 2.427686e+01
120 707     -2.213400e+01 2.967673e+01
120 4335     -4.811990e+01 3.299619e+01
120 3028     1.568518e+02 3.955386e+01
120 2538     -1.778867e+01 9.900584e+01
120 1402     -2.937286e+00 1.044643e+02
120 1576     -2.390585e+01 1.062857e+02
120 3756     -4.314340e+01 1.119212e+02
120 1551     -3.659271e+00 -3.072876e+01
120 3105     4.503998e+00 -2.209366e+01
120 2254     1.505699e+02 -1.082617e+01
120 1583     8.009076e+01 -5.707306e+00
120 2216     5.152985e+00 -6.141260e+01
120 6532     -9.229630e+01 4.169926e+01
120 726     7.704575e+01 2.633224e+01
120 1608     4.275021e+01 3.174976e+01
120 710     2.610284e+01 3.424539e+01
120 718     1.280325e+01 3.674588e+01
120 720     -8.220665e+01 3.965508e+01
120 719     -1.460498e+01 4.082541e+01
120 721     -4.105942e+01 4.471600e+01
120 723     -5.221393e+01 4.672127e+01
120 3036     1.363647e+02 -3.410303e+01
120 2235     1.433560e+02 -1.677983e+01
120 1444     1.285841e+02 -1.099510e+01
120 8956     -1.273176e+02 5.787843e+01
120 2246     1.367300e+02 5.666290e+00
120 8957     3.645221e+01 1.294286e+01
120 1571     8.143524e+01 1.579597e+01
120 2279     4.157169e+01 8.377181e+01
120 3132     -1.199255e+01 9.265856e+01
120 4091     -2.479071e+01 9.521037e+01
120 5815     2.090348e+02 -1.317338e+02
120 4398     1.374383e+02 -7.275964e+01
120 5818     1.535419e+02 -1.032432e+02
120 8617     8.769571e+01 -9.155661e+01
120 8958     -5.128180e+01 2.561261e+01
120 8959     -7.915289e+01 -2.268320e+01
121 8862     1.213208e+02 2.963855e+01
121 8960     1.244052e+01 4.729411e+01
121 1872     -1.858869e+02 2.792230e+01
121 8861     1.228316e+02 -1.140549e+02
121 2615     -3.378939e+02 1.466703e+02
121 1873     2.113638e+02 -1.047837e+02
121 8032     -1.637738e+02 1.942439e+02
121 8487     -2.200120e+02 1.922908e+02
121 3078     4.850308e+01 1.962525e+02
121 8961     2.002612e+02 1.985469e+02
121 2920     3.204366e+02 1.629610e+02
121 2169     -2.632876e+02 2.863586e+01
121 8864     1.601423e+02 -1.399405e+02
121 8962     9.093744e+01 1.052810e+02
121 44     -5.452051e+01 2.040285e+02
121 8488     -1.130311e+02 2.040684e+02
121 16     1.205460e+02 2.045078e+02
121 1874     -2.709025e+02 1.602355e+02
121 941     -9.554602e+01 1.601690e+02
121 8866     -1.247013e+02 1.111914e+02
121 8963     3.057867e+02 2.461246e+01
121 8191     1.913892e+02 -5.511719e+00
121 7276     -3.541718e+02 -3.144241e+01
121 1881     -1.746852e+02 -8.847736e+01
121 7289     -3.124983e+02 -1.337472e+02
121 8869     9.576166e+01 -1.432153e+02
121 1329     -1.299702e+02 1.644765e+02
121 7281     -2.938350e+02 1.976257e+02
121 1473     -5.360272e+01 1.641298e+02
121 1894     8.937878e+01 -7.746097e+01
121 1201     1.233421e+02 1.616239e+02
121 7333     -1.733978e+01 1.316398e+02
121 2718     -2.304364e+02 1.274559e+02
121 2717     2.709261e+02 1.298467e+02
121 1885     -1.802946e+02 -4.453577e+01
121 1882     2.147484e+02 -4.690927e+01
121 4543     -3.517282e+02 -7.559933e+01
121 8865     -1.492131e+02 -1.349607e+02
121 8868     9.269650e+01 4.216074e+01
121 5434     -1.613876e+01 -1.090217e+02
121 1888     1.611487e+02 1.701840e+02
121 2719     8.146063e+01 1.650640e+02
121 1339     -2.921560e+02 1.624698e+02
121 8873     1.950892e+02 1.310187e+02
121 1892     -7.664883e+01 9.560077e+01
121 948     1.533231e+02 6.047643e+01
121 8874     -1.342224e+00 -5.031668e+01
121 8875     -1.103156e+02 -1.015049e+02
121 7284     1.296754e+02 -1.091142e+02
121 1895     3.782422e+02 -1.188540e+02
121 1883     -1.834809e+02 -1.228176e+02
121 4654     -3.862243e+02 -1.833741e+02
121 8877     9.568909e+01 -2.315443e+02
121 1394     -7.274072e+01 1.350549e+02
121 8196     4.210153e+01 1.113391e+01
121 7924     1.253873e+02 2.986926e+01
121 8377     -1.989951e+02 3.562134e+01
121 8194     3.012708e+02 3.787482e+01
121 1912     3.290091e+02 6.804767e+01
121 1911     1.243065e+02 6.736072e+01
121 1909     -9.927661e+01 6.755025e+01
121 8190     -2.326355e+01 9.762611e+01
121 957     1.005977e+02 1.356718e+02
121 8883     1.012463e+02 -2.097346e+02
121 1346     -1.174706e+02 1.335205e+02
121 946     3.215412e+02 1.376186e+02
121 1212     1.469029e+02 1.374115e+02
121 565     -2.010166e+02 1.828166e+02
121 5194     2.839661e+02 1.870204e+02
121 2117     2.456501e+02 1.872758e+02
121 137     1.781871e+02 1.913533e+02
121 1913     3.686553e+02 1.977830e+02
121 2985     9.456573e+00 2.323178e+02
121 8964     -4.378027e+01 -9.651172e+01
121 2488     -1.302820e+02 6.540009e+00
121 8880     2.471913e+02 -1.547599e+02
121 5911     1.980555e+02 -1.350302e+02
121 8882     7.389478e+01 -1.115402e+02
121 8965     -6.404120e+01 -9.817432e+01
121 1896     -2.050129e+02 -9.353726e+01
121 2757     3.795142e+02 -7.979889e+01
121 2890     -2.526065e+02 -7.820987e+01
121 3148     -2.481220e+02 -3.577731e+01
121 2514     -2.235258e+02 -2.421646e+01
121 1890     -9.247055e+01 -2.224991e+01
121 1903     -2.981689e+02 -1.059116e+01
121 8201     2.296576e+01 -8.031769e+00
121 1899     2.506401e+02 -2.891199e+01
121 1914     -2.026351e+02 -2.394925e+01
121 8884     2.879617e+02 1.440717e+02
121 7300     2.383281e+02 -6.050732e+01
121 8966     -3.727567e+02 -6.034344e+01
121 1925     -2.697292e+02 -5.720682e+01
121 223     1.101006e+02 2.144642e+02
121 7336     2.057848e+02 -3.393338e+01
121 2530     -1.668024e+02 -2.872949e+01
121 3129     -2.300862e+02 2.107442e+02
121 1943     -2.467111e+02 -1.729889e+01
121 1922     -2.185479e+02 -4.783508e+00
121 1906     3.679431e+02 2.591580e+01
121 1933     -2.599604e+02 4.109332e+01
121 1898     2.787571e+02 5.413876e+01
121 1976     -2.328956e+02 5.584402e+01
121 5385     6.699429e+01 8.545529e+01
121 1936     -2.441008e+02 1.407021e+02
121 329     -4.301013e+01 2.746548e+02
121 8491     5.603281e+01 1.632761e+02
121 3109     -2.488779e+01 1.645453e+02
121 4946     -2.491708e+02 1.859125e+02
121 400     2.284080e+02 1.879602e+02
121 1968     -5.924026e+01 2.133970e+02
121 2628     -3.718425e+02 2.260273e+02
121 2511     -1.173191e+02 2.299046e+02
121 5881     2.955822e+02 2.654781e+02
121 2754     -2.980447e+02 2.697213e+02
121 8967     7.046640e+01 2.631940e+02
121 8886     2.009514e+02 -2.198865e+02
121 7328     -1.893877e+02 -1.041908e+02
121 8904     -2.804102e+02 -2.494905e+02
121 2060     -2.411017e+02 -2.453004e+02
121 1917     -2.837282e+02 -1.980787e+02
121 3943     -2.857544e+02 -1.318555e+02
121 1926     2.601160e+02 -7.794193e+01
121 1930     -2.728272e+02 -8.391699e+01
121 8888     4.919452e+01 -1.050595e+02
121 1918     2.076843e+00 -1.335714e+02
121 7329     2.557941e+02 -1.329880e+02
121 8889     2.300188e+02 -1.367742e+02
121 8968     -1.827342e+02 -1.468448e+02
121 8896     2.094613e+02 -1.545004e+02
121 8878     2.903286e+02 -1.835748e+02
121 8969     -3.639161e+02 -1.652227e+02
121 8890     1.924841e+02 -1.654137e+02
121 1977     -3.122610e+02 1.223370e+02
121 1439     3.563719e+02 1.263029e+02
121 1967     2.546201e+02 -5.406970e+01
121 7323     -1.485454e+02 1.221336e+02
121 2055     1.764118e+02 1.160447e+02
121 2054     2.918056e+02 1.082057e+02
121 1951     -3.244927e+02 3.180957e+01
121 8211     7.966562e+01 2.440839e+01
121 1960     -3.281814e+02 6.654236e+00
121 1959     -1.351442e+02 6.361176e+00
121 2024     -1.498010e+02 -2.047150e+01
121 1962     3.702440e+02 -2.179056e+01
121 2636     -3.342727e+02 -3.924893e+01
121 8899     2.907047e+02 -4.455664e+01
121 263     3.721741e+02 -4.560718e+01
121 4610     -2.083323e+02 -4.902029e+01
121 8209     -2.496683e+01 -5.064435e+01
121 8891     8.061551e+01 -5.025046e+01
121 722     -2.933986e+02 1.886966e+02
121 3113     -2.766837e+01 2.126734e+02
121 5891     -3.770263e+02 2.093182e+02
121 1234     -2.654050e+02 2.097620e+02
121 1485     -2.078660e+02 2.098130e+02
121 1233     -3.286340e+02 2.071581e+02
121 1969     -3.061129e+02 2.082564e+02
121 8893     8.277072e+01 1.946207e+02
121 1476     3.170402e+02 1.953988e+02
121 7302     1.209057e+02 1.938399e+02
121 1935     1.661153e+02 1.252582e+02
121 1232     -2.733577e+02 1.880552e+02
121 2508     -5.108691e+01 1.785862e+02
121 2506     -1.338791e+02 1.750841e+02
121 485     -3.079274e+02 1.695744e+02
121 2571     -1.921418e+02 1.546253e+02
121 2981     7.062427e+01 1.460326e+02
121 4216     -2.248932e+00 1.394058e+02
121 1947     -1.732287e+02 1.379615e+02
121 1916     1.685490e+02 -2.678984e+02
121 3123     -3.188867e+02 2.222738e+02
121 8894     4.013821e+01 -1.760060e+02
121 1982     4.769473e+01 -7.033817e+01
121 2776     -3.368788e+02 -7.193848e+01
121 8970     -1.559538e+02 -8.448300e+01
121 4671     -3.872628e+02 -1.265003e+02
121 7299     1.536932e+01 -1.693164e+02
121 7290     1.121726e+02 -1.705643e+02
121 2152     9.664874e+01 -6.552789e+01
121 8895     3.905484e+01 -1.940779e+02
121 8901     -1.529083e+02 -2.011777e+02
121 1942     -3.943469e+01 -2.159468e+02
121 226     1.754996e+01 2.132197e+02
121 8971     -3.322443e+01 2.626005e+02
121 700     -2.145630e+02 2.218626e+02
121 215     2.451653e+02 2.143808e+02
121 1480     9.743359e+01 1.940817e+02
121 8022     3.167700e+02 1.136810e+02
121 3174     -1.519716e+02 -6.951910e+01
121 338     -3.653310e+02 -7.179581e+01
121 282     -1.242120e+02 2.114698e+02
121 1929     3.639687e+02 -9.338260e+01
121 2063     3.471985e+01 -1.051654e+02
121 218     2.200055e+02 2.145368e+02
121 2522     -2.409762e+02 2.688924e+02
121 327     7.819293e+01 2.761971e+02
121 5919     5.664658e+01 2.761396e+02
121 307     -2.685679e+02 2.682017e+02
121 7898     2.205778e+02 2.647809e+02
121 2883     -1.736262e+02 2.596509e+02
121 1489     -1.798214e+02 2.242902e+02
121 3030     -2.727452e+02 2.234694e+02
121 5071     2.724712e+02 2.146808e+02
121 5262     -2.487947e+02 2.571850e+02
121 4222     2.785043e+02 2.293557e+02
121 214     3.348763e+02 2.155639e+02
121 2526     3.424627e+02 2.794210e+02
121 8231     1.426624e+02 1.608640e+01
121 6776     -2.797367e+02 5.723669e+01
121 1443     2.120318e+02 1.408385e+02
121 1972     2.449735e+02 1.412531e+02
121 2092     3.160864e+01 1.403012e+02
121 1511     -2.106220e+02 1.377024e+02
121 1958     -1.077335e+02 1.546652e+01
121 4493     2.620275e+02 1.351996e+02
121 251     1.079262e+02 2.750342e+01
121 1973     3.046544e+02 1.308789e+02
121 8972     -1.349930e+02 1.238015e+02
121 1950     -2.743155e+02 2.647620e+01
121 2728     6.951370e+01 1.149051e+02
121 2000     -2.432757e+02 3.187488e+01
121 2053     -1.699854e+02 1.127833e+02
121 6030     4.674286e+01 3.356046e+01
121 1952     -1.069398e+02 3.483832e+01
121 1939     -1.541607e+02 1.652190e+02
121 2046     -2.584884e+02 8.203688e+01
121 1997     -2.989922e+02 3.823978e+01
121 2043     3.377773e+02 6.157141e+01
121 2010     -2.970129e+02 5.976945e+01
121 5944     -5.195715e+01 4.670221e+01
121 1484     -1.848952e+02 2.103267e+02
121 391     1.074652e+02 2.862490e+02
121 319     3.277568e+02 2.862411e+02
121 2597     9.091476e+01 2.746326e+02
121 2802     1.155487e+02 2.752802e+02
121 2572     -1.187063e+02 2.712498e+02
121 411     -1.064467e+02 2.717316e+02
121 412     -7.002393e+01 2.720548e+02
121 7347     -1.876659e+02 2.697997e+02
121 8973     1.476784e+02 2.646370e+02
121 8974     -1.479855e+02 2.609881e+02
121 7908     -2.281991e+02 2.588463e+02
121 7280     -3.758671e+02 2.536680e+02
121 5349     2.655342e+02 2.523479e+02
121 2034     1.301699e+02 2.139169e+02
121 8495     -4.346536e+01 1.424885e+02
121 593     1.516389e+02 1.945387e+02
121 594     -1.330830e+02 1.924908e+02
121 995     -5.271289e+01 1.929454e+02
121 717     -8.289713e+01 1.923161e+02
121 330     3.694360e+02 1.912575e+02
121 8975     -3.950591e+02 1.891534e+02
121 2789     1.358392e+01 1.816410e+02
121 3154     -1.975872e+02 1.770891e+02
121 8505     -1.850785e+02 1.781881e+02
121 2122     -1.715884e+02 1.747522e+02
121 1940     -1.883098e+02 1.678657e+02
121 6839     -3.825742e+02 1.568786e+02
121 4429     1.393051e+02 1.619142e+02
121 2791     8.269116e+01 1.468817e+02
121 7304     -1.112128e+02 -1.988329e+02
121 2184     -6.091931e+01 -2.288995e+02
121 1961     -2.765714e+02 4.139709e+00
121 7889     3.439470e+02 2.799194e+00
121 3918     -5.376239e+01 -3.515930e+00
121 1520     3.663007e+02 -8.699402e+00
121 8976     -1.007882e+02 -1.483755e+01
121 2815     -3.089422e+02 -3.820016e+01
121 2016     1.434328e+02 -4.414249e+01
121 2894     -5.578378e+01 -4.916034e+01
121 7307     -1.049487e+01 -7.003351e+01
121 2527     3.489948e+01 -7.081711e+01
121 1981     -7.905826e+01 -7.163113e+01
121 8210     2.305202e+02 -7.334970e+01
121 7341     7.029514e+01 -7.659311e+01
121 1985     -3.271488e+02 -8.405585e+01
121 8977     -1.020419e+01 -1.227900e+02
121 4721     2.007573e+02 -1.926978e+02
121 8978     -3.272198e+02 -1.796861e+02
121 7536     -5.348032e+01 1.464554e+02
121 2029     -9.932361e+01 -5.793671e+00
121 1870     -1.352174e+02 2.684796e+01
121 8010     5.523300e+01 1.402854e+02
121 5332     8.000708e+01 1.631342e+02
121 8250     2.556308e+01 -1.469206e+02
121 1800     1.004667e+02 1.842348e+02
121 8979     1.824833e+02 2.752723e+02
121 2051     1.793360e+02 1.035319e+02
121 2558     -2.363163e+02 5.929005e+01
121 2821     -3.379855e+02 6.172852e+01
121 1416     3.179797e+02 6.958267e+01
121 2854     -3.619548e+02 7.268658e+01
121 2047     3.005122e+02 8.076096e+01
121 2107     1.240998e+02 8.026311e+01
121 8423     8.042169e+01 8.037988e+01
121 2517     -5.125375e+01 8.049181e+01
121 2045     -2.956331e+02 8.087349e+01
121 8980     -2.675557e+02 8.713858e+01
121 1876     3.161072e+02 8.960535e+01
121 2111     1.561196e+02 9.250282e+01
121 8981     -2.935764e+02 9.338922e+01
121 1886     -4.882980e+01 9.639951e+01
121 2114     -1.106223e+02 1.026339e+02
121 2052     1.557202e+02 1.067304e+02
121 1893     7.497696e+01 1.063410e+02
121 2084     1.705212e+02 1.074589e+02
121 2086     3.343154e+02 1.130279e+02
121 8237     1.901053e+01 1.128921e+02
121 2056     2.133049e+02 1.139303e+02
121 7905     1.644661e+02 1.140677e+02
121 2058     3.063054e+02 1.174842e+02
121 2057     -2.886898e+02 1.234111e+02
121 2845     -3.772708e+02 1.233850e+02
121 272     3.433549e+02 2.394556e+01
121 2879     -1.025383e+02 2.859760e+02
121 2159     -2.386429e+02 2.049683e+00
121 2160     -1.164220e+02 5.160828e+00
121 2594     4.701169e+01 2.525039e+02
121 8906     2.754204e+02 1.205048e+01
121 259     -2.833897e+02 1.588464e+01
121 4778     -5.994507e+00 1.944330e+01
121 2553     2.209744e+02 2.025183e+01
121 2554     -1.782805e+02 2.143991e+01
121 1861     -2.306261e+02 1.270141e+02
121 2167     -2.329420e+02 2.513913e+01
121 3517     -2.641476e+02 2.048857e+02
121 8982     -2.899260e+02 2.698923e+01
121 2005     2.873417e+02 3.098645e+01
121 2002     -2.821923e+02 3.556390e+01
121 2359     -8.610654e+01 3.753888e+01
121 2099     2.756552e+02 3.848709e+01
121 2004     -6.917328e+01 3.843314e+01
121 2202     -2.203273e+02 3.858481e+01
121 2203     3.419271e+02 3.978787e+01
121 2008     -9.824170e+01 4.909222e+01
121 7493     7.605408e+00 5.517935e+01
121 7538     -2.080178e+02 2.467497e+02
121 2040     -2.446522e+02 2.062697e+02
121 788     -1.622192e+02 2.081838e+02
121 2128     -4.490619e+01 2.093129e+02
121 2041     -8.613083e+01 2.097768e+02
121 7362     2.934440e+02 2.120100e+02
121 2129     3.827904e+02 2.130134e+02
121 390     3.496803e+02 2.124719e+02
121 4672     3.154784e+02 2.123884e+02
121 1147     1.894126e+02 2.174331e+02
121 3780     -3.284879e+02 2.376833e+02
121 8544     -2.851841e+02 2.395449e+02
121 2564     -2.495051e+02 2.453723e+02
121 2865     -3.576262e+02 2.041566e+02
121 5516     -3.588610e+02 2.633957e+02
121 2866     -3.502129e+02 2.745605e+02
121 1824     -3.126088e+02 2.756594e+02
121 396     3.239547e+02 2.767244e+02
121 2861     3.037111e+02 2.764298e+02
121 5920     -2.591772e+02 2.806301e+02
121 1847     -1.266146e+02 2.912930e+02
121 213     -9.488040e+01 2.926141e+02
121 4740     -3.751676e+02 -9.170020e+01
121 2144     1.758730e+02 -8.108890e+01
121 8254     -2.044443e+01 -7.507407e+01
121 402     3.516837e+02 1.690050e+02
121 5295     4.765158e+01 1.352211e+02
121 1015     -3.059763e+02 1.634408e+02
121 5117     -2.604433e+02 1.402869e+02
121 2849     -3.891129e+02 1.410112e+02
121 7903     3.120251e+02 1.423293e+02
121 2094     -1.598255e+02 1.439963e+02
121 2841     4.775470e+01 1.444809e+02
121 8030     -1.682921e+02 1.479025e+02
121 2793     -3.731625e+02 1.525309e+02
121 8597     3.314796e+02 1.584683e+02
121 1328     1.651284e+02 1.627882e+02
121 1118     2.310189e+02 1.623442e+02
121 8187     2.524977e+02 1.678409e+02
121 2118     -2.421367e+02 1.710375e+02
121 2896     -3.714498e+02 1.723758e+02
121 2644     -3.495782e+02 1.738560e+02
121 2198     -3.149784e+02 1.036818e+02
121 6778     -3.908830e+02 9.619728e+01
121 2604     -2.248840e+01 1.756604e+02
121 3152     5.322052e+01 1.768284e+02
121 8506     3.962793e+01 1.765038e+02
121 2204     1.535950e+00 1.762825e+02
121 2869     3.890892e+02 1.806888e+02
121 683     3.746429e+02 1.809757e+02
121 2872     -3.564471e+02 1.827691e+02
121 2200     -3.148381e+02 9.322871e+01
121 2039     1.797056e+02 1.871863e+02
121 8879     -1.768116e+02 -1.696809e+02
121 2151     -9.389841e+01 -1.637440e+02
121 7330     -1.251356e+02 -1.538400e+02
121 8910     1.887041e+02 -1.845529e+02
121 8983     -6.259799e+01 -1.422480e+02
121 2154     -1.986423e+01 -1.376978e+02
121 1945     -2.218638e+02 -1.267003e+02
121 8984     -1.703082e+02 -1.251660e+02
121 7384     2.547892e+02 -1.182793e+02
121 3919     -2.691989e+02 -1.173072e+02
121 8912     1.773267e+01 -2.303599e+02
121 8913     3.326035e+01 -2.171807e+02
121 8914     2.369169e+02 -2.125712e+02
121 1944     -2.412605e+02 -2.057481e+02
121 8985     1.460897e+02 -1.987246e+02
121 8915     1.053241e+02 -1.927306e+02
121 8919     1.547971e+01 -1.890128e+02
121 2180     -1.031836e+02 -3.925827e+01
121 8232     1.414277e+02 -6.819312e+01
121 2078     -2.748178e+02 -6.784937e+01
121 346     1.101791e+02 -6.723349e+01
121 2149     -1.198010e+02 -6.503665e+01
121 2148     -3.144447e+02 -6.249307e+01
121 2020     -2.829329e+02 -6.048224e+01
121 8986     3.506663e+02 -5.601694e+01
121 2175     -1.197451e+02 -5.319073e+01
121 2014     -1.014355e+02 -5.022733e+01
121 7378     2.463474e+02 -4.347729e+01
121 2178     -1.194817e+02 -4.261987e+01
121 8918     -1.637894e+01 -4.105859e+01
121 2613     -2.103066e+02 -4.062180e+01
121 4728     -3.757528e+02 -7.005417e+01
121 2614     -2.018457e+02 -3.884912e+01
121 2186     3.480256e+02 -3.438373e+01
121 3864     1.256749e+02 -2.951352e+01
121 2185     -1.194554e+02 -2.944833e+01
121 1965     -2.815374e+02 -2.800134e+01
121 2816     -1.009807e+02 -2.641476e+01
121 2837     1.991490e+02 -2.469550e+01
121 2025     1.666514e+02 -2.264871e+01
121 2833     1.424600e+02 -1.828464e+01
121 2189     -2.872588e+02 -1.831741e+01
121 2191     -1.186284e+02 -1.692358e+01
121 2192     -1.394180e+02 -1.637527e+01
121 2834     -3.082628e+02 -1.442081e+01
121 2074     2.955849e+02 -9.023669e+01
121 8909     -1.127674e+02 -1.141245e+02
121 7899     -2.847364e+02 -1.119332e+02
121 2199     -1.666584e+02 -1.100638e+02
121 6847     -3.652533e+02 -1.077170e+02
121 7345     3.786729e+02 -1.042052e+02
121 1987     -1.544457e+02 -9.857806e+01
121 8486     -5.663492e+01 -9.457800e+01
121 8920     1.747727e+02 -9.319260e+01
121 2136     -3.403151e+02 -9.291040e+01
121 2785     -1.104572e+02 -9.572449e+00
121 2072     1.836320e+02 -8.995157e+01
121 2068     -2.864500e+02 -8.638779e+01
121 2142     1.682224e+02 -8.468799e+01
121 7373     -5.725220e+01 -8.490283e+01
121 8921     1.950092e+01 -8.277988e+01
121 2196     -1.126183e+02 -7.545099e+01
121 2779     1.833798e+02 -7.320538e+01
121 2143     -2.840464e+02 -7.347867e+01
121 7349     1.920067e+02 -7.161914e+01
121 2077     -2.119756e+02 -7.104712e+01
121 2146     -1.045697e+02 -7.021423e+01
121 8916     -1.978519e+02 -6.974319e+01
121 8917     -9.162613e+01 -6.950037e+01
121 8560     1.404161e+02 2.109387e+02
122 6227     6.759824e+02 -1.443363e+02
122 6233     2.296611e+02 5.190726e+02
122 8987     -6.881735e+02 2.845169e+02
122 8782     -6.847875e+02 -2.082133e+02
122 8988     -5.687070e+02 -8.236206e+01
122 8989     5.123132e+02 1.082202e+02
122 5789     3.528201e+02 1.500540e+02
122 7196     -4.167383e+02 4.685417e+02
122 43     -3.313916e+01 1.009695e+02
122 1339     -2.872150e+02 8.900195e+01
122 4304     1.541156e+01 2.242236e+01
122 2920     4.422991e+02 -6.272864e+01
122 5785     5.597028e+02 -3.615727e+02
122 8784     -4.902826e+02 -4.041520e+02
122 6234     -5.725201e+01 3.879486e+01
122 8990     3.426588e+02 -4.024072e+01
122 690     2.763292e+02 -2.532196e+01
122 2213     2.101777e+02 -1.422491e+01
122 2212     4.575614e+02 -7.698120e+00
122 5786     5.419930e+02 2.860010e+01
122 8394     7.498501e+02 8.757935e-01
122 7198     6.242671e+02 -2.054995e+02
122 8991     3.925139e+02 -9.130499e+01
122 8992     1.680422e+02 -4.884290e+01
122 2218     1.140723e+02 8.571411e+00
122 5573     -2.734281e+02 -3.745619e+02
122 6249     -5.397589e+02 -3.648156e+02
122 2947     4.543236e+02 2.007180e+02
122 2897     -2.421393e+01 -9.715009e+01
122 2222     4.696562e+02 1.609222e+02
122 5791     4.009015e+02 1.097898e+02
122 4335     -1.506280e+02 1.008888e+02
122 1538     -2.787183e+01 -1.485742e+01
122 1544     3.495081e+01 -2.480469e+01
122 699     2.422307e+02 -6.091699e+01
122 697     2.975695e+02 -7.244440e+01
122 3105     3.838733e+01 -8.893738e+01
122 8993     1.133925e+02 3.480903e+02
122 5801     6.155890e+02 -4.310150e+01
122 8994     7.017456e+01 -1.046440e+02
122 5796     3.379088e+02 -1.889764e+02
122 8995     4.999391e+02 1.850579e+02
122 6255     7.058380e+01 2.706562e+02
122 8996     2.440460e+02 2.242758e+02
122 5804     5.059354e+02 2.167876e+02
